fecha,disp_real_hidraulica,disp_real,disp_real_termica,disponibilidad_real
2011-12-12,471367.1052631579,157000.0,134228.2178030303,284255.7160852713
2011-12-13,470530.18859649124,109000.0,137585.1507936508,282706.08720930235
2011-12-14,464370.21531100484,109000.0,134340.9090909091,275125.77479338844
2011-12-15,462623.3859649123,109000.0,134340.9090909091,274371.46212121216
2011-12-16,466328.94736842107,109000.0,133481.529340225,275541.9010337489
2011-12-17,463167.54385964916,109000.0,140891.6666666667,284405.1587301587
2011-12-18,468634.5394736842,109000.0,132243.45124716553,279259.73781838315
2011-12-19,465027.7763157895,109000.0,138500.69246031748,280721.9137596899
2011-12-20,447129.673245614,109000.0,139111.30952380953,273111.6579457364
2011-12-21,450310.0504385965,109000.0,139806.81818181818,271787.29450757575
2011-12-22,449975.2496012759,109000.0,139735.78787878787,271607.20626721764
2011-12-23,469225.62061403506,109000.0,139846.21085858587,279975.07796717173
2011-12-24,473169.7368421053,109000.0,140500.0,282005.11363636365
2011-12-25,472451.3157894737,109000.0,137173.91304347827,276857.22222222225
2011-12-26,469743.4210526316,109000.0,137173.91304347827,275713.8888888889
2011-12-27,470254.3859649123,109000.0,134537.5597826087,274582.1601851852
2011-12-28,469842.0089406208,109000.0,137749.09239130435,276049.49544159544
2011-12-29,462747.0394736842,109000.0,141211.95652173914,274823.75
2011-12-30,463614.03508771927,109000.0,143845.4492753623,276535.8222222222
2011-12-31,471759.06359649124,109000.0,143855.68824826716,279980.0675120773
2012-01-01,469241.22807017545,109000.0,143956.52173913043,278968.51851851854
2012-01-02,468986.84210526315,109000.0,143847.8260869565,278805.55555555556
2012-01-03,468378.17763157893,109000.0,143895.38043478262,278572.8694444444
2012-01-04,445168.6904761905,109000.0,137334.1209829868,269327.3606985327
2012-01-05,444579.1666666667,109000.0,150395.83333333334,272937.94326241134
2012-01-06,447428.7112179487,109000.0,150395.83333333334,274150.5154118931
2012-01-07,448389.1666666667,157000.0,150324.53645833334,280208.09148550726
2012-01-08,444609.459775641,157000.0,152357.49305555556,279625.41367056855
2012-01-09,440605.01685606065,157000.0,152175.69270833334,277789.4991765481
2012-01-10,442617.10056818184,157000.0,154533.33333333334,279894.3915513834
2012-01-11,431784.8888257576,157000.0,170000.0,291155.7622445384
2012-01-12,429679.39678030304,157000.0,170000.0,290176.4636187456
2012-01-13,430839.34659090906,157000.0,169390.2103174603,290418.17089499644
2012-01-14,427709.3939393939,157000.0,164090.9090909091,283595.1790633609
2012-01-15,427817.0454545454,157000.0,162492.41396103895,282844.86400531285
2012-01-16,420091.15075757576,151841.97272727272,133819.68371212122,264762.2727789256
2012-01-17,409198.48484848486,152480.27272727274,160302.1690172476,275885.99274596316
2012-01-18,396841.9185606061,155146.5,163478.51020408163,274405.5615594723
2012-01-19,396733.4140151515,150720.0,153197.69769119768,269108.0936147186
2012-01-20,412892.4484848485,157000.0,160987.93750694985,275399.35300810944
2012-01-21,420736.90340909094,157000.0,161165.98540589845,276345.68294483295
2012-01-22,421551.2479166667,157000.0,149769.23076923078,263313.0199652778
2012-01-23,418558.2884469697,157000.0,149544.72073578596,261944.34391812142
2012-01-24,415981.875,157000.0,154393.39428571428,265818.56079027354
2012-01-25,417611.52708333335,157000.0,153260.58176811595,265909.4699121184
