fecha,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,precio_bolsa
2010-01-15,4.020480667760517,0.9751441087189072,4.601616491365063,0.8274317185049695,-0.46671624963924235,1.6413016267418237,-1.1522857692985276,-0.28634728535989545,168.11081166666662
2010-01-16,3.7042778734300517,1.4730452446453486,4.511682955292313,0.6893468547437808,-0.462320642520934,1.4804606689614168,-1.032276598381342,0.12588037205419866,168.8539366666666
2010-01-17,4.322770003687284,2.337645944634564,4.488104690201063,1.1172596324533037,-0.47194304967417816,1.3077713661710801,-0.9919764719744576,0.6384008304372704,165.58310333333327
2010-01-18,4.198887985921456,1.127590004825515,3.841990008299729,1.0005182873462029,-0.5213208568302983,1.354814255371422,-1.0528141462762783,-0.2619175646063339,174.14560333333327
2010-01-19,3.64387172910297,1.070132440779729,4.345371420301348,0.6283832694372135,-0.3170962112385858,1.9039597175710887,-1.340346637127468,-0.1969519842586199,159.66826999999995
2010-01-20,3.8771543866016995,0.933166097872732,4.167038967146362,0.7930674410721982,-0.39265461125740364,1.69694717508992,-1.311108309534761,-0.40876216481092753,168.22876999999994
2010-01-21,3.9223075336799296,1.0388789127769693,4.256546104527948,0.6728575086914721,-0.25260388118451127,1.992403734335558,-1.227104124614329,-0.16095711349214006,148.40739499999995
2010-01-22,4.098021841938382,0.9002238680370399,4.163270097918002,0.7784855460027347,-0.29210445652146066,1.8567648784996937,-1.205628357200146,-0.2212324631654903,145.47385333333327
2010-01-23,4.091331550966283,1.374324032247091,4.262752938045893,0.8286044900247594,-0.36044951376721157,1.518860858961338,-1.03832325287775,-0.03863838295094398,156.31226999999993
2010-01-24,4.213464150498061,2.2020992896561014,4.63993712350918,1.0268942280481939,-0.43014838886319895,1.0091635177583824,-0.8658589325178266,0.45673654970811245,153.93726999999993
2010-01-25,4.177293824686931,0.7158798651149701,4.337763926155452,0.8944155060483051,-0.38081203722447005,1.2796526661759984,-1.016056051445931,-0.39826550604738675,160.49610333333328
2010-01-26,3.6749155003711254,0.7998876568580751,4.475624747479586,0.5594666921230532,-0.16137091232209896,1.4976993998169699,-0.9700055588229783,0.0036445388668864295,153.1941866666666
2010-01-27,3.4747355336774457,0.6256752298774862,4.959468877192279,0.39621079488722927,-0.23641938876853735,1.3894149669170004,-0.9275996242641273,-0.10490835983069316,146.96722833333328
2010-01-28,3.7434823047161747,0.648683967472195,4.3609345974678435,0.6198377386297264,-0.3141099612847705,1.1201534043161014,-0.8506429189225412,-0.2718104612568409,142.7784366666666
2010-01-29,3.8574227923565094,0.6945105665082068,4.305264215028781,0.6352226331696372,-0.2902916616568529,1.3023141221001149,-0.918943562335905,-0.3358896479387102,131.64022833333328
2010-01-30,4.088732436187773,0.9644571043621561,4.1434733373400245,0.8465282920495406,-0.32395463770181515,0.6728676927071634,-0.5539879845111072,0.06166752274753272,146.43726999999993
2010-01-31,4.253609093445712,1.7719918671086627,4.230843912728665,0.9410350803488656,-0.4563498016713123,0.38009388913410236,-0.34910462463651704,0.603142747853675,124.5553116666666
2010-02-01,4.077855028606513,1.1285403711202944,3.6643867133734696,0.713143341450352,-0.34618784236539923,1.346471309543536,-0.8719908738918508,-0.5753715260847007,130.6087616666667
2010-02-02,4.144394869517564,0.8178721987299634,3.9707877598649595,0.6934863135338519,-0.28971765837952257,1.5167037352971158,-0.9905658490578381,-0.6956880155996933,133.40637999999998
2010-02-03,3.6000289660876885,0.6862922445133742,4.172433465935533,0.39405387387372526,-0.2062783309151003,1.6711442959703378,-1.1420830199447622,-0.5885695465270633,127.49713666666668
2010-02-04,3.562655639210076,0.5308950075250182,4.2112283421732855,0.31439315243496607,-0.18262890101172582,1.7507672925483844,-1.1513576137549846,-0.6501384720251444,129.4265333333333
2010-02-05,3.384648191358031,0.6993623898456001,3.293345017118668,0.24651973031013957,-0.23743757556988102,1.3186829990679168,-0.7899339663623711,-0.4917282146006538,130.34922000000003
2010-02-06,3.9888805376612697,1.0844465770247416,3.6496062704435803,0.7191346227455178,-0.18402031042128186,0.9162551227108475,-0.7195392885229962,-0.30153617653510606,159.64293166666664
2010-02-07,3.835912798509828,2.1479184977308905,4.074475079421356,0.6600118696157476,-0.25007420020854637,0.7543629816575298,-0.6267393902171446,0.45715239848272027,132.02235166666662
2010-02-08,4.05682485560888,0.9701543293708592,4.26197282330891,0.6027618690797307,-0.09385411735249363,1.475821280096596,-0.9675837833587179,-0.6949917033342042,155.26313666666667
2010-02-09,4.027308434616094,0.6495639661674633,4.287943203925107,0.7650092177064947,-0.10645541111646403,0.817876398314378,-0.8080166720437245,-0.8784508224136566,172.68359166666673
2010-02-10,3.7418046613365883,0.7300855105521858,4.529013114331835,0.38724752531414913,-0.09455946993116653,1.193258907520325,-0.7541098065859372,-0.5930134609042432,143.76172000000005
2010-02-11,3.7070844467507915,0.7155547040046957,4.231880711103373,0.3866307582078565,-0.05134866412670047,1.118773502261653,-0.7007224876112459,-0.5243925323189771,139.61142833333335
2010-02-12,3.926346921350666,0.6731879617195811,4.082709233732135,0.5260707275274354,-0.15000465955368503,0.8989770191629538,-0.6354203905957393,-0.7425859756235231,161.26422000000002
2010-02-13,3.310077223695031,1.080064494162156,2.6762143115897072,0.23951767953534894,-0.46645968930342435,-0.52361194257122,0.45536105657170745,-0.11556047880421909,175.26501499999998
2010-02-14,2.7506355248092484,1.5888221236768987,2.5442338222978162,0.21720340005231784,-0.7159584002706164,-2.0600631903725666,1.1220042510319927,0.3952811201580401,173.58300999999994
2010-02-15,3.0190920231872034,0.9127424027906438,3.4166702507435707,-0.02826629703344319,-0.08680577150763771,0.589473642886074,-0.2075121772732065,-0.08376804669621424,232.1567083333333
2010-02-16,3.896074396288514,0.6147554310483153,4.099209104096708,0.49345232621533774,0.03845341021838091,1.1850976985870343,-0.8866056029338065,-0.6049293727132335,307.8282933333333
2010-02-17,3.6370743506100864,0.5984686438980872,4.342920325782779,0.19819018206050695,0.15343024000340313,1.602760825596089,-0.9472792021347554,-0.43135583871139427,244.78221333333337
2010-02-18,3.609400769169848,0.34944706767980727,4.324436306948206,0.22140934104400475,0.11826814112905273,1.2942755210971018,-0.8511841105199518,-0.511114253348845,199.22880333333333
2010-02-19,3.685584200609474,0.48414581434551446,4.457696214885975,0.23515404162391498,0.14057270135877503,1.6641407896385414,-1.1392024322369236,-0.6316446086283145,184.67707000000007
2010-02-20,3.229855516435559,0.9973658677596843,5.185623849080915,0.06860655339000508,0.28054450273787895,1.4377813166890514,-1.0455114772059877,-0.23250256275591685,276.9737466666666
2010-02-21,3.401887477387309,1.6996699051480764,5.6076895256874115,0.20497757587598792,0.12549743637555166,0.746120398502259,-0.6389658290889827,0.3183768527303303,245.54043833333333
2010-02-22,3.7106361910834162,0.6422028152559914,4.884922188577916,0.1988332783613895,0.3750845215778413,1.6964341164043606,-0.920340396227405,-0.45362926373365686,305.1457066666667
2010-02-23,3.575643551937913,0.6794594912582291,4.54002175618014,0.15200726631753636,0.5362134313932656,2.0192347286044754,-1.1365026915829295,-0.09898198907461843,291.8403333333334
2010-02-24,3.4981690170453223,0.648529838036315,4.919743764120278,0.10727744003134407,0.4853011090947144,1.82715014919663,-1.0476772519288782,-0.2721916291901053,226.6307166666667
2010-02-25,3.3372111770055817,0.6319210978869075,5.069320749091097,0.05343220721339549,0.5008883838487307,1.7442291251579773,-1.0803401617189783,-0.26880697870256437,240.10783000000004
2010-02-26,3.2701284713181678,0.843368831085006,4.808214684921253,0.053317762988273835,0.6145890465689067,1.6806464448060856,-1.0004686589296086,-0.0784155381060056,231.3004733333333
2010-02-27,3.5312821675890116,1.370637025596077,5.182713435079517,0.14738402652312155,0.6177563687332377,1.9251967168669997,-1.1281770375739228,0.19930945725134594,227.07966
2010-02-28,3.458623360754823,2.1337382337272706,5.200182065144422,0.17750041116904988,0.48529530596250003,1.165257105211462,-0.6673379178815796,0.8193558971495449,198.87500333333327
2010-03-01,3.2599062965149748,1.170340601974134,4.790894112817321,-0.21949069900489634,0.6541282462591153,2.059921155159976,-0.833663744396308,-0.10765921482180411,204.5769983333333
2010-03-02,3.0551310821964277,0.8223837686632184,5.145884195129362,-0.29798198039821466,0.7535263931109746,2.195729430435023,-1.1313439676953807,-0.23703287227821643,186.9759383333333
2010-03-03,2.7443247060400333,0.703914763743214,4.741098633036183,-0.34282086012397733,0.8177456743482951,1.6414984058785023,-0.8911009041871342,-0.04891043459834062,210.69030333333333
2010-03-04,3.091785790859348,0.8832864628936907,4.625792380369945,-0.26016898980417896,0.779119627967128,1.6896644842457746,-0.7431752522810411,-0.126648999239163,216.70570333333328
2010-03-05,3.079871501377237,0.8592009651865484,4.375437940790634,-0.33513799738156425,0.7521251933868637,1.7025677619812658,-0.6071137246704952,-0.020946825081089266,195.3089083333332
2010-03-06,2.7578800659673064,1.241451254299005,4.05397271360662,-0.38255569984009347,0.6663375023195235,1.19852696689654,-0.38172105213054297,0.40125111151366777,192.27903
2010-03-07,3.1342127784167686,2.3684989684095483,4.617700578359752,0.15953814046038517,0.7581665715999293,1.0086811181431916,-0.4987854048562022,0.7104959348267681,182.2175666666667
2010-03-08,3.120126579485284,1.1462041935600462,4.343505550557197,-0.06297390894953972,0.9048372344862237,1.595566913180132,-0.8196214932249608,-0.036339424699393934,221.44288333333327
2010-03-09,3.0570946183099115,0.971643611725352,4.4187183013470035,-0.13075211167958656,0.9800997699681386,1.5833718767483502,-0.8531358402110408,-0.167776665991126,204.77977
2010-03-10,2.6093381254135055,0.7779832309180289,3.2547143614597243,-0.5102337769848384,0.7792964192407792,1.144906601423046,-0.18158076659783487,0.08199787257228978,190.6517683333333
2010-03-11,2.7952028801201836,0.7475639465304175,4.359667097083197,-0.15798829485390273,1.0607430592822906,1.599702053172433,-0.9959005675617671,-0.22687688576212142,192.554295
2010-03-12,2.7693386415780066,0.6900099468783687,4.616923149524278,-0.4832041888200405,0.8833524885922808,1.9695668727615725,-0.9130082791621582,-0.19898784165352373,185.66976666666665
2010-03-13,3.1183824185501776,1.2588295154290345,4.6622277390311,-0.2724931793735275,0.7314799769307688,1.6555126604784072,-0.8057716448018695,-0.12751303951100043,181.62024833333328
2010-03-14,3.4327500535583133,2.2369407244869293,4.804206343456879,-0.019244565807380733,0.6248046528054543,1.0451066422043267,-0.4768466422980435,0.5550436587137125,170.16638833333334
2010-03-15,2.8616659194982144,0.8520545276493234,3.143309856251474,-0.44064078236643855,0.6550748154583573,1.182060920018825,-0.36555263758114026,-0.028029969302447902,164.84562666666667
2010-03-16,2.8911356296211896,0.6095028954797631,3.7005285949551183,-0.45717632673880393,0.7566998288142566,1.6263803387488767,-0.760579930377144,-0.21595451626840817,181.8595833333333
2010-03-17,2.8576109467108957,0.6298454600414483,3.9793226225721847,-0.3277799828717827,0.860053752145107,1.3818368257993998,-0.8250943664288698,-0.14274503526386836,190.310305
2010-03-18,2.674342403447621,0.6384386789532636,4.539442406020603,-0.46365286127706645,0.7781968417692899,0.9769617417522815,-0.5303696285509382,-0.2694877854851378,196.93691833333327
2010-03-19,2.9092486487471723,0.49959787997827965,4.7004433685264395,-0.23187960561025298,0.8670582520783353,1.3361361093487119,-1.0236675144059733,-0.6562622762464221,208.0681099999999
2010-03-20,3.0122564000847953,0.7916637041407187,5.202004618130901,-0.2933658402741592,0.6930993504625599,1.1117133051072934,-0.7819310322259055,-0.4353309661446555,192.09713166666663
2010-03-21,3.177633142643549,1.6594851803214832,5.7399901270682046,-0.04405378725474168,0.6685139626431843,1.007780466819313,-0.9987622131963289,-0.00918251359532405,160.59444333333337
2010-03-22,3.4142070297598566,1.6898838682702424,4.498810161265435,0.06690936150123294,0.46017804224266307,0.43988820869765316,-0.4872371545572506,-0.10297894692299987,168.01293666666666
2010-03-23,3.05372517613246,0.5457140660327139,4.226713155048495,-0.3051297277417565,0.5721233321809979,0.8933504602329913,-0.5945277789501521,-0.7273059641054292,167.04996999999997
2010-03-24,3.369996927340654,0.5968589215173585,3.5638808518623715,-0.2641174973213573,0.6923709747981573,1.5558483262965497,-0.8164381499965793,-0.5813583064695632,161.7200833333333
2010-03-25,3.48762159663292,0.5434413617307058,3.66863684952859,-0.22880436408823196,0.7006942620567085,1.398459709487801,-0.6783835289000533,-0.6680560206928006,156.67726666666664
2010-03-26,2.7480664623357702,0.691974931065575,2.6330894388619406,-0.5649303299807279,0.7586283487207287,0.8180311782994169,-0.15427429933560483,-0.2587632698371146,163.73664166666666
2010-03-27,2.721286437956637,1.168038441072912,2.786779876344743,-0.5396919608628,0.6742515089608224,0.5904224605007174,-0.08551753066957268,-0.06876876615610251,162.29184999999998
2010-03-28,2.554082357121661,2.0540727816867523,1.5644625909707726,-0.539863881421545,0.34360268715249953,-1.0082398457125636,1.1002284360419765,0.7934201275751719,181.26958666666664
2010-03-29,1.902017092215784,0.9716556259999262,0.733902889000534,-0.9642329843854895,0.35535465144788375,-1.0193195699512985,1.1909952525699858,0.17962261768944746,186.98667
2010-03-30,1.6583517124923914,0.8684881523812137,1.5408549033234913,-0.4743929165320576,0.8765299509431023,-1.1211417334448819,0.3621978471139808,-0.1668750723073436,225.1638733333333
2010-03-31,1.9762308423414559,1.1832052397159252,1.7347665917083173,-0.5094485220226825,0.631965630550585,-1.3884125933696503,0.8304491480796787,-0.045749145461190216,286.17792000000003
2010-04-01,3.2230670526079575,3.017677959611932,3.108780446069389,-0.08932111848463706,0.709132971549708,-0.3974775473101737,0.5445358811923606,0.4619559766930178,245.24158666666665
2010-04-02,3.74236534753168,3.4744761906003845,4.530574863671251,0.14962579113364155,0.8052180804748158,0.4350479132841155,-0.10136414889865492,0.4542983663530373,225.98391166666667
2010-04-03,3.663791464676178,2.7354688935761517,5.040872297957083,0.16143500452002282,1.0450014746261147,0.9908584851369884,-0.6327527239659255,-0.1264939550769925,228.0580116666666
2010-04-04,3.702760637713677,2.8510311079055812,5.732371119200481,0.25957610001741455,1.0592791068541052,1.0695687929117486,-0.9394791998875328,-0.2244893589076386,217.98195666666663
2010-04-05,2.8451517106986555,1.4912722036270245,4.561684256433195,-0.3790976238491709,1.0178700684134663,1.223135901228032,-0.7924120353589429,-0.8053289546204682,195.8643833333333
2010-04-06,2.545506328020039,1.303525874083705,3.70434260719567,-0.28915883831063066,1.1958357188636453,0.7519536483265346,-0.6693117588374947,-0.660492303028949,157.66917999999993
2010-04-07,1.927683067895081,1.1049599898406492,2.6059843106048457,-0.1691079467049552,1.3753928152366848,-0.1192015086713868,-0.13166781233445662,-0.3894903688309428,156.09309
2010-04-08,2.2280765920984797,1.2058700814415093,3.045600137674532,-0.4293169978492761,1.1184503788486175,0.11358663372600282,-0.15389576838505714,-0.4004451076873221,152.957485
2010-04-09,1.9981166594573097,1.188164660658984,3.45714174798837,-0.43703318474487585,1.3264003053467923,0.5689045689113417,-0.4762214243694847,-0.40180858462221347,154.40424666666664
2010-04-10,2.3085934287217817,1.6278505087900137,3.8513933768558615,-0.26256905755539944,1.3208142145099067,0.5328603916510382,-0.6267552304368923,-0.20880277527996588,155.536425
2010-04-11,2.7286445353113122,2.490051209490482,6.277135517398909,0.6748759682607269,1.7703825229975483,1.2823848263622708,-1.4341194514476423,-0.22483866226297666,278.07366
2010-04-12,2.40055334095231,1.341481637781849,5.766528760968344,0.34109226220260114,1.6788285090586548,1.5002919140275492,-1.2804864849960196,-0.9418012850591152,246.6417700000001
2010-04-13,2.1916631327096834,1.0827111254467807,5.786971672943019,0.6690065467166989,1.7932695774283385,1.89683352952174,-1.01569159978323,-0.988133383518411,248.61534999999995
2010-04-14,1.7722403158392364,1.2320917832008573,5.57384763683589,1.5033426107066412,2.2414807068179496,1.6685955900167138,-0.7390758298644419,-1.012417507831004,240.39594833333345
2010-04-15,2.2478077739646,1.1743148410858912,5.632485151460255,0.9378449786690621,1.7822385750992824,1.9457331874651447,-0.7949507481371678,-1.0216406580826838,251.33121
2010-04-16,2.426368727076301,1.1096903612438753,5.71434214432967,0.4451599676094434,1.594773998412381,1.8665924026903165,-1.2724135310470637,-1.09449401617188,252.3210866666668
2010-04-17,2.970799690092203,1.658112581269778,5.443563392972043,-0.012289919211201946,1.2582316195205396,1.671500800699801,-1.4550354653936934,-0.6996383975064199,252.5741133333333
2010-04-18,3.102753936684452,2.523608459075697,5.451367314427064,0.07484618162259449,1.133333672655331,1.212347855861231,-1.063676360363584,-0.061382603401639514,232.18104
2010-04-19,0.7938676160648759,1.1223165475941634,2.181419081392671,-0.26828425815315976,1.4081118263949162,-0.12120808261721584,0.17547038062280734,0.06927151398639128,159.94959666666665
2010-04-20,0.8092789394178342,1.006503424468078,2.057626390641743,-0.40339335125107223,1.2767363371881633,0.291424486393901,0.5018550042162366,0.26113981017767757,154.29722166666664
2010-04-21,1.1259950831753927,0.9627100010311095,1.8200465811172704,-0.7204474889520943,1.1429220469866053,0.2791209467856402,0.3544885609340959,0.2528016994283032,156.124465
2010-04-22,1.217041845073656,0.7345966244979615,1.7956704662023193,-1.2546999090535806,0.9354224014295294,0.3698118336134748,0.26313273939529724,0.3512932319173163,147.13827166666664
2010-04-23,1.0607721791627003,0.6395138549598497,1.8336827115096195,-1.2722255556445785,0.9241558894289861,0.16076649258412243,0.3002725028050463,0.22178582974771208,154.02460500000004
2010-04-24,1.3191486874863818,0.9326173327020914,2.0266960285115387,-1.1029937143173865,0.9835095016718362,-0.11385054318331446,0.5498123600589577,0.6573039751361678,170.79642000000004
2010-04-25,1.3883175501281744,1.7554225002516324,2.5606222450162868,-0.8503964615340668,0.9038485837597495,-0.6784184817246306,0.7623141124938991,1.071282181603408,176.97989833333335
2010-04-26,0.9803724301465327,1.0268830005762086,2.001403901941637,-0.734479095502467,1.2221455943830117,-0.5133183584587712,0.25215396660684664,0.11175731775005426,172.14910166666667
2010-04-27,1.2564809924598004,1.0927316583762092,1.6350132897459322,-0.5690714028482963,1.2901437286684434,-0.22827957415128172,0.2708210036162008,0.08773442446120282,166.20157833333332
2010-04-28,0.9364898583221121,1.0554523891381657,1.9716368266301254,-0.6460328922097318,1.3142152560334561,-0.25992727115022757,0.14853193767602382,0.06109194522762961,173.08923000000004
2010-04-29,1.0247993878022472,1.1065139347871185,2.1850562967974265,-0.3567547103887804,1.3655863501345167,-0.13366878229463305,0.3062209056109382,-0.047805013784944894,178.99188
2010-04-30,1.353453775448478,1.333980608926593,2.2125338030329655,-0.3197238474102245,1.1378195560067808,-0.13530037947308718,0.5228756390238837,-0.14063185537809583,164.42901166666667
2010-05-01,1.4115060135173088,2.7136746956342384,2.075110920534107,-0.6804908193951363,0.8517483843361027,-0.72896883350881,1.006716000637291,0.3252395514141555,159.64652499999994
2010-05-02,1.6384601503594187,2.9755866656659062,3.0308651220708365,-0.5542683934746245,0.8913392200716586,-0.45616941969737534,0.46729326131241006,0.4127257081092717,155.2236583333333
2010-05-03,0.7037904369348664,1.669298341802849,2.2318976551768444,-0.5550276297633113,1.1662679605415054,-0.5378687675398707,0.4426377520830121,-0.4446934768305222,155.22665333333327
2010-05-04,0.31148304410559857,1.5127845678412504,1.1752206821507503,-0.41077122938080535,1.246547778456505,-0.7964807095250007,1.1196508793431006,-0.09459959212410707,150.45304000000004
2010-05-05,0.17362227539352187,1.4502519383305887,0.854912048019573,-0.32114430126570964,1.3363244759585664,-0.8250941736128099,1.3481272900780819,-0.003112448541581872,152.75721166666662
2010-05-06,0.1159687852761392,1.396568390645083,0.6537817119084927,0.012476289720713787,1.5472186762411753,-0.6902442618376278,1.2486643021826713,-0.06539223423241419,150.4648533333333
2010-05-07,0.42548786423967,1.396251144599334,0.6578169656383764,-0.7948943880373777,1.0470171413989615,-0.762388653376362,1.0589680480503127,-0.19871965598412233,175.52771000000004
2010-05-08,0.635383513910414,1.9563284259245497,1.1424628099813248,-0.6106618361084057,1.2264325482494975,-0.45932140589136905,0.5603913950960772,0.11881453675082218,153.92412166666665
2010-05-09,1.0083048510068189,2.9150738687727036,0.9293723241718432,-0.6417347571693879,0.8905410932732218,-1.079633470011337,0.9709258394694752,0.9060597259547025,146.7104183333334
2010-05-10,0.5838299622863531,1.3834928357410186,0.732396773346841,-1.1703884199362984,0.81057142847851,-0.9776477993196466,0.9815551628794232,-0.06902100368824157,152.47028500000002
2010-05-11,0.3555720171377721,1.2396454910461658,1.0746333037606504,-0.43510845786268487,1.343185201566722,-0.7150439365109237,0.595787110429519,-0.3314568709453432,150.8335633333334
2010-05-12,0.6693984449398577,1.4211332845881643,1.1747408540756459,-0.08545738100521562,1.3375915510283682,-0.04428931163918741,0.7436771196960943,-0.3317269861956182,145.92868833333333
2010-05-13,1.070984403647694,1.2317912939274689,1.6820793410126036,-0.6237816426383097,1.2246918407488427,0.3875689533498981,0.4731167506017757,-0.07653121386400483,151.20595666666668
2010-05-14,1.0079630095087881,1.182547002184903,1.7440375474857384,-0.5897529178505222,1.3649247415627928,0.3013903760904208,0.2409933004303174,-0.15993044387680244,145.68028500000003
2010-05-15,1.3749847045782977,1.6800853938648241,2.0057888176982983,-0.6515025935378514,1.1791983057424789,0.2836348173566471,0.43205719822501315,0.12748898362375274,147.2876516666667
2010-05-16,1.5575828223313053,2.5757201048193816,2.23690507040121,-0.345534842748567,1.2486956273800593,-0.31577288313094076,0.32661516074553104,0.6751735855294112,147.23858499999997
2010-05-17,1.6113785574303758,2.5134410412839667,2.1822836607000333,-0.620212361080962,1.0169798465550413,-0.06043779114261458,0.43663246619275964,0.6318421347684449,146.89611
2010-05-18,1.0523360386225784,1.1115819096213286,1.6459681170823905,-0.9204887250067126,1.0495782610309103,0.37713938076147546,0.40612413977605544,-0.10232334161343579,159.18577499999998
2010-05-19,0.7512554712429639,0.9097891794479052,1.6988198651572874,-0.7833520051686556,1.2806410406566584,0.21113017645732865,0.38800308373125736,-0.11823987201257007,172.53748333333337
2010-05-20,0.2975817015575806,0.9386627033429807,1.5898537184648764,-0.3482973782901825,1.6061284742034339,-0.1506712179694633,0.023908105377471164,-0.21964189290969965,147.29807833333334
2010-05-21,0.6370479303746256,1.2634031790273486,1.2753310366837614,-0.42119958257968154,1.34958931892659,-0.36769745550327915,0.5629496218971701,-0.0520553762466759,149.81712833333336
2010-05-22,0.9309362963233319,1.687419255934163,1.9549105032982839,-0.15462963484357733,1.354538636906272,0.11582175692509164,0.5376167880168427,0.15693164904178422,163.23440666666664
2010-05-23,0.7354937163406662,2.49102000880351,2.479504082119099,0.4575638986379223,1.5739293390441693,-0.08477293786639463,0.5175666055586478,0.676537743420753,148.251085
2010-05-24,0.11766357174262276,1.480378765655171,0.7925343609442455,-0.141588062685678,1.3635524689395393,-0.1952660715646559,0.9776120458942493,0.160598592784276,155.089
2010-05-25,-0.05300481377916062,1.452803396396485,0.6460649546912492,0.04116200653551679,1.5054589712181035,-0.26779944344017476,0.9252085759349692,0.012490868494195367,138.48188333333334
2010-05-26,0.15753113653678877,1.49628424652969,0.8157578558454174,-0.4636483584503479,1.2566558633162537,-0.24184746784483538,0.4547773744698256,-0.045178430236280945,139.09716833333331
2010-05-27,-0.039835015947051106,1.5611723465051974,1.8681446767614103,0.6356438150149565,2.0300754224118003,-0.004190593821561997,-0.2838221985383904,-0.3533820947867007,144.22247
2010-05-28,0.6818947505923938,1.7273352814850236,2.5663948913614987,0.20567382244996135,1.5285237158168838,0.5937031100199761,-0.36632735289064133,-0.5001656023663034,144.1291433333333
2010-05-29,0.8744989255820114,2.214267161247065,2.172992276011935,-0.08638693506367079,1.3004034601427936,-0.026426404913153432,-0.07216748023208404,-0.08222791773695458,134.556055
2010-05-30,0.9462061958333915,3.0114864707384097,2.321308027762427,0.11636684989307802,1.2193332332792843,-0.4427594515607702,0.2002331361894921,0.5774160176862421,137.81835166666667
2010-05-31,-0.4766017227643371,1.6929738861860368,1.1951220573978423,1.1665188446794899,2.2419817652922793,-0.5964890689939757,0.06371080941836649,-0.21375963509009924,138.860995
2010-06-01,-0.44824527970963723,1.5809194901952863,0.8326154995441021,-0.23030260092793628,1.4278994434966508,-0.6745108551088551,0.5759774949352683,-0.19648089429473242,133.06291333333328
2010-06-02,-0.791312869202539,1.3908419383654904,1.2090555496190591,-0.17459846564227915,1.3867299270017261,-0.7823858853393071,0.6704337613773843,-0.23598519870633963,130.03239333333332
2010-06-03,-1.5867533835289447,1.2315775848505526,1.201965086753791,0.2884094478402841,2.0025128578157023,-0.9940730452483353,0.023823657473834272,-0.31669527047103463,122.70521833333336
2010-06-04,-1.6052031199548267,0.991812564835341,0.8979067152398573,-0.929732649673276,1.303867659942095,-0.5077432878185071,-0.008135770272807088,-0.1506544408445856,78.75993166666666
2010-06-05,-1.3596176735015182,1.0924822498756146,1.684312027294742,-1.2971811879389104,0.7394111545152794,-0.9541768282129407,0.4265004726103664,-0.18058040696469285,69.40917666666668
2010-06-06,-1.349801882685097,1.822664991078234,2.1759108785920054,-1.1619586337739576,0.6244365741015079,-1.504133157948852,0.5387161171148913,0.30666881690608466,74.01786666666668
2010-06-07,-1.2491561282552726,1.8109792852930948,1.740014754419578,-1.412423010734964,0.4301428436456817,-1.4440348866972617,0.7206240938267815,0.4023661661036556,72.86120833333332
2010-06-08,-1.1360889976813415,0.8701670220194572,1.1872987770376067,-1.6504340423880177,0.620897734117953,-0.7319517117169257,0.24561301012095907,-0.1581406445657881,86.91694666666665
