fecha,ventas_bolsa
2012-09-11,34107296.720000006
2012-09-12,33570398.82
2012-09-13,36463279.50999999
2012-09-14,37605163.0
2012-09-15,36730060.49
2012-09-16,40581776.879999995
2012-09-17,41335197.59
2012-09-18,34622639.480000004
2012-09-19,44233640.31
2012-09-20,37477843.82999999
2012-09-21,35313834.87
2012-09-22,33749709.53
2012-09-23,31577965.929999996
2012-09-24,35097332.78999999
2012-09-25,38345635.2
2012-09-26,39904150.5
2012-09-27,41145773.20999999
2012-09-28,48015645.73999999
2012-09-29,43814797.26
2012-09-30,43508200.360000014
2012-10-01,46515950.03999999
2012-10-02,44660260.92999999
2012-10-03,37768598.239999995
2012-10-04,35289519.65999999
2012-10-05,41443965.029999994
2012-10-06,38380915.58
2012-10-07,35219286.74
2012-10-08,41323272.79
2012-10-09,37355823.830000006
2012-10-10,34835732.19
2012-10-11,33794936.81
2012-10-12,38509142.10000001
2012-10-13,34571241.95
2012-10-14,37686048.46
2012-10-15,36085409.14
2012-10-16,35112865.150000006
2012-10-17,36612778.36000001
2012-10-18,37927600.2
2012-10-19,37221877.45
2012-10-20,48054708.04000001
2012-10-21,35841321.09
2012-10-22,36661951.35999999
2012-10-23,32506316.050000004
2012-10-24,37479798.12
2012-10-25,27145248.360000007
2012-10-26,33304867.55
2012-10-27,33850049.49
2012-10-28,46794669.45
2012-10-29,32155311.750000004
2012-10-30,28582367.049999997
2012-10-31,31805080.70000001
2012-11-01,29649205.110000003
2012-11-02,35749306.480000004
2012-11-03,38462062.05
2012-11-04,43836818.68
2012-11-05,31444066.410000008
2012-11-06,37309157.98000001
2012-11-07,38300919.67999999
2012-11-08,36155315.88000001
2012-11-09,34723983.76
2012-11-10,29757775.31
2012-11-11,28617478.2
2012-11-12,39799803.449999996
2012-11-13,31380247.110000007
2012-11-14,36406770.330000006
2012-11-15,31447867.89
2012-11-16,43831948.559999995
2012-11-17,33873780.529999994
2012-11-18,38946905.819999985
2012-11-19,36632838.07
2012-11-20,39268581.730000004
2012-11-21,37947969.10000001
2012-11-22,41147488.36
2012-11-23,43106852.03999999
2012-11-24,43284792.10999999
2012-11-25,45202897.34
2012-11-26,38035112.68000001
2012-11-27,39428085.489999995
2012-11-28,37610740.6
2012-11-29,41324896.22
2012-11-30,42947196.75000001
2012-12-01,40148880.239999995
2012-12-02,31096016.35
2012-12-03,40225973.18
2012-12-04,43370254.900000006
2012-12-05,42809521.86000001
2012-12-06,44995498.00999999
2012-12-07,50275720.78
2012-12-08,44428457.330000006
2012-12-09,33751210.03
2012-12-10,43610784.99
2012-12-11,42399492.44
2012-12-12,45026350.669999994
2012-12-13,42471432.65
2012-12-14,39754105.65
2012-12-15,41108366.7
2012-12-16,35903093.35999999
2012-12-17,41347189.45
2012-12-18,40009140.42000002
2012-12-19,44985907.26
2012-12-20,46745559.00000001
2012-12-21,47061199.660000004
2012-12-22,50075408.36
2012-12-23,41121243.419999994
2012-12-24,36940664.18
2012-12-25,34397538.260000005
2012-12-26,37017423.14
2012-12-27,38340866.199999996
2012-12-28,37195612.32000001
2012-12-29,39207342.45
2012-12-30,46523899.83
2012-12-31,44814203.39000001
2013-01-01,38592486.67
2013-01-02,32174219.57
2013-01-03,38704152.68
2013-01-04,40193679.84
2013-01-05,40192278.56
2013-01-06,32747271.780000005
2013-01-07,33525670.11
2013-01-08,45953888.53999999
2013-01-09,41651941.489999995
2013-01-10,42423516.550000004
2013-01-11,38353939.949999996
2013-01-12,40535744.62
2013-01-13,25718401.180000003
2013-01-14,37844790.26
2013-01-15,40930234.42
2013-01-16,44863021.31
2013-01-17,40327723.77
2013-01-18,40675487.62
2013-01-19,38682399.46
2013-01-20,37819774.79
2013-01-21,44147423.63999999
2013-01-22,39866981.67
2013-01-23,45064609.92000001
2013-01-24,39546960.220000006
2013-01-25,41916550.53000001
2013-01-26,48125788.69
2013-01-27,41921379.379999995
2013-01-28,40483419.79
2013-01-29,45776718.68
2013-01-30,45368572.69
2013-01-31,46012754.63999999
2013-02-01,41811449.62
2013-02-02,36500381.349999994
2013-02-03,33250150.79
2013-02-04,43798644.360000014
2013-02-05,45619158.699999996
2013-02-06,46105061.52
2013-02-07,44673151.81999999
2013-02-08,48211967.14999999
2013-02-09,43384896.32
2013-02-10,33896969.910000004
2013-02-11,47771622.900000006
2013-02-12,45729249.169999994
2013-02-13,44533408.46999999
2013-02-14,44823299.23
2013-02-15,51169506.84000001
2013-02-16,46347865.22
2013-02-17,37958588.66
2013-02-18,44603020.550000004
2013-02-19,44818567.68000001
2013-02-20,43761784.220000006
2013-02-21,46563448.54
2013-02-22,45329442.239999995
2013-02-23,39493843.989999995
2013-02-24,39779711.24999999
2013-02-25,39823153.15
2013-02-26,41968021.95
2013-02-27,45598117.400000006
2013-02-28,39784383.96
2013-03-01,48816588.47
2013-03-02,48959237.96
2013-03-03,48369748.54
2013-03-04,44606946.07000001
2013-03-05,42777697.28
2013-03-06,47794594.41
2013-03-07,52963920.92000002
2013-03-08,47456586.69
2013-03-09,44166393.760000005
2013-03-10,45652556.05
2013-03-11,43554966.45
2013-03-12,45490048.52
2013-03-13,44004441.04000001
2013-03-14,41168328.65
2013-03-15,45315974.28
2013-03-16,42628746.65999999
2013-03-17,39008712.54
2013-03-18,40223264.28999999
2013-03-19,44487281.5
2013-03-20,43975642.67
2013-03-21,49970354.22
2013-03-22,52799540.620000005
2013-03-23,49977622.88
2013-03-24,48762024.67000002
2013-03-25,48595068.92000001
2013-03-26,51575197.01
2013-03-27,48632126.91
2013-03-28,48303370.42
2013-03-29,46156871.93
2013-03-30,44924997.78
2013-03-31,45628069.709999986
2013-04-01,45230321.8
2013-04-02,43292091.93000001
2013-04-03,38976719.43
2013-04-04,43695578.57000001
2013-04-05,41975270.029999994
2013-04-06,53837921.680000015
2013-04-07,42563795.019999996
2013-04-08,46519985.98999999
2013-04-09,46589822.7
2013-04-10,48176288.769999996
2013-04-11,50008496.64
2013-04-12,56418156.69000001
2013-04-13,50203451.17999999
2013-04-14,44567729.74
2013-04-15,42850595.7
2013-04-16,47756526.95
2013-04-17,52120845.7
2013-04-18,49290738.67999999
2013-04-19,45335851.68000001
2013-04-20,42231061.750000015
2013-04-21,37468335.4
2013-04-22,50208261.22
2013-04-23,41999754.65
2013-04-24,39419866.02
2013-04-25,39341809.73
2013-04-26,44117016.97
2013-04-27,43416470.199999996
2013-04-28,42762660.0
2013-04-29,41617819.79000001
2013-04-30,42202326.660000004
2013-05-01,44042526.68
2013-05-02,36868080.55
2013-05-03,35451307.830000006
2013-05-04,36350242.400000006
2013-05-05,31734407.66
2013-05-06,36845188.599999994
2013-05-07,36237146.919999994
2013-05-08,36542705.470000006
2013-05-09,42653781.50000001
2013-05-10,36260913.43000001
2013-05-11,34022129.22
2013-05-12,32907937.47
2013-05-13,34956970.480000004
2013-05-14,40238458.0
2013-05-15,39146537.76999999
2013-05-16,41974112.71
2013-05-17,36271784.41
2013-05-18,36896272.00000001
2013-05-19,44889897.25
2013-05-20,35784348.45
2013-05-21,35853233.88
2013-05-22,38178148.77
2013-05-23,31910971.12
2013-05-24,39856730.45999999
2013-05-25,42206968.48000001
2013-05-26,41983660.720000006
2013-05-27,41812677.28000001
2013-05-28,38158464.36
2013-05-29,36227995.57
2013-05-30,36727547.739999995
2013-05-31,49069263.419999994
2013-06-01,41893561.27
2013-06-02,46600038.040000014
2013-06-03,48659281.0
2013-06-04,41363857.81999999
2013-06-05,42725169.379999995
2013-06-06,41273067.230000004
2013-06-07,38107736.650000006
2013-06-08,42862259.79000001
2013-06-09,46086473.35000001
2013-06-10,42616156.720000006
2013-06-11,40601165.129999995
2013-06-12,31932338.92
2013-06-13,32939093.96
2013-06-14,40918086.53
2013-06-15,44591092.85999999
2013-06-16,44401791.52
2013-06-17,44874782.11000001
2013-06-18,44259713.37999999
2013-06-19,45496250.66
2013-06-20,35586333.49
2013-06-21,38597976.769999996
2013-06-22,38570916.29999999
2013-06-23,43197550.04
2013-06-24,37500127.67
2013-06-25,36219605.85
2013-06-26,36849916.839999996
2013-06-27,33325884.239999995
2013-06-28,37658824.35
2013-06-29,41885389.21999999
2013-06-30,43080487.78999999
2013-07-01,37400098.48
2013-07-02,36280393.24
2013-07-03,39293680.339999996
2013-07-04,43413654.85999999
2013-07-05,39835843.39
2013-07-06,40563683.21
2013-07-07,34136529.11
2013-07-08,49605660.22
2013-07-09,46209916.16
2013-07-10,43616468.43999999
2013-07-11,41899104.489999995
2013-07-12,45933473.599999994
2013-07-13,46002148.639999986
2013-07-14,36491932.53000001
2013-07-15,40476404.24
2013-07-16,38343621.620000005
2013-07-17,33885395.14999999
2013-07-18,47287280.769999996
2013-07-19,41092232.62
2013-07-20,29831286.779999994
2013-07-21,24600378.230000004
2013-07-22,43190055.32000001
2013-07-23,37372394.36999999
2013-07-24,31597065.969999995
2013-07-25,41206077.41000001
2013-07-26,41241862.29
2013-07-27,34777302.70999999
2013-07-28,35269748.96
2013-07-29,41675522.38
2013-07-30,35398546.73
2013-07-31,37705830.800000004
2013-08-01,48397269.9
2013-08-02,40696792.46
2013-08-03,41245988.15
2013-08-04,32415010.030000005
2013-08-05,37133798.910000004
2013-08-06,36295494.60000001
2013-08-07,38833861.94
2013-08-08,36947595.08
2013-08-09,40271774.769999996
2013-08-10,35674692.3
2013-08-11,30656130.08
2013-08-12,34483205.70999999
2013-08-13,38170014.42999999
2013-08-14,38032865.18
2013-08-15,41449686.05
2013-08-16,44651894.34
2013-08-17,46008197.089999996
2013-08-18,26477892.079999994
2013-08-19,34462243.29
2013-08-20,40523229.67
2013-08-21,36441171.86000001
2013-08-22,44353897.28
2013-08-23,43143383.89
2013-08-24,42392683.440000005
2013-08-25,40857356.309999995
2013-08-26,46079485.22999999
2013-08-27,39612314.42999999
2013-08-28,42985771.879999995
2013-08-29,37084811.050000004
2013-08-30,46373747.74000001
2013-08-31,46309700.140000015
2013-09-01,39587350.300000004
2013-09-02,44874291.67000001
2013-09-03,45665846.339999996
2013-09-04,38037033.64999999
2013-09-05,44876336.96999999
2013-09-06,47004127.10000001
2013-09-07,46889181.660000004
2013-09-08,46618126.22000001
2013-09-09,44236816.06000001
2013-09-10,38799905.48
2013-09-11,38791991.89
2013-09-12,34467770.69
2013-09-13,41719245.72999999
2013-09-14,40397012.330000006
2013-09-15,42067148.59
2013-09-16,36776802.07
2013-09-17,36330696.04000001
2013-09-18,35428867.120000005
2013-09-19,36639442.37
2013-09-20,45572709.99000001
2013-09-21,38065595.95
2013-09-22,42754673.910000004
2013-09-23,40093891.38
2013-09-24,41676193.150000006
2013-09-25,44457638.999999985
2013-09-26,35586383.620000005
2013-09-27,36076296.95
2013-09-28,37309826.75
2013-09-29,29407794.799999997
2013-09-30,37146621.269999996
2013-10-01,28337812.830000002
2013-10-02,39284114.80000001
2013-10-03,37691994.81000001
2013-10-04,45934320.0
2013-10-05,38367468.980000004
2013-10-06,35221490.480000004
2013-10-07,44602661.85
2013-10-08,40493343.61000001
2013-10-09,34005754.809999995
2013-10-10,42899880.99000001
2013-10-11,41574266.21
2013-10-12,35887518.13999999
2013-10-13,39028679.919999994
2013-10-14,42967236.6
2013-10-15,37420217.96
2013-10-16,36034605.81000001
2013-10-17,38142090.93
2013-10-18,39874537.120000005
2013-10-19,38378645.69
2013-10-20,38416128.01
2013-10-21,43545527.400000006
2013-10-22,39460199.94
2013-10-23,44805663.1
2013-10-24,41795742.199999996
2013-10-25,46328054.609999985
2013-10-26,49551330.81999999
2013-10-27,45860516.12999998
2013-10-28,44338432.08
2013-10-29,44781443.09
2013-10-30,45656736.129999995
2013-10-31,44254222.2
2013-11-01,39009711.230000004
2013-11-02,40093325.72
2013-11-03,39388068.89
2013-11-04,35389449.09
2013-11-05,33324283.47
2013-11-06,45993351.64999999
2013-11-07,37430464.27999999
2013-11-08,32937794.410000004
2013-11-09,30795454.110000003
2013-11-10,30910401.319999997
2013-11-11,28029026.21
2013-11-12,33068718.719999995
2013-11-13,38261648.03999999
2013-11-14,32202186.76
2013-11-15,40943594.72
2013-11-16,36928361.080000006
2013-11-17,40891318.12
2013-11-18,38377852.589999996
2013-11-19,33061541.969999995
2013-11-20,33144247.2
2013-11-21,43413761.26000001
2013-11-22,33799220.01
2013-11-23,40364082.34000001
2013-11-24,40818146.64000001
2013-11-25,32636081.48
2013-11-26,32309799.47
2013-11-27,30496341.379999995
2013-11-28,38835200.72
2013-11-29,37523673.54
2013-11-30,34058485.72
2013-12-01,28920581.019999996
2013-12-02,39364101.8
2013-12-03,46223519.35
2013-12-04,43258635.24
2013-12-05,40589130.91
2013-12-06,42005987.25999999
2013-12-07,36450393.60999999
2013-12-08,34183495.22
2013-12-09,39554490.32
2013-12-10,41328114.029999994
2013-12-11,51514340.59
2013-12-12,44971244.09
2013-12-13,46157068.83
2013-12-14,38372389.510000005
2013-12-15,35904589.04
2013-12-16,44417098.06
2013-12-17,44463664.60000001
2013-12-18,40458601.27
2013-12-19,38863377.88
2013-12-20,45994565.06000001
2013-12-21,40227648.53000001
2013-12-22,25142470.73
2013-12-23,36496811.26
2013-12-24,45563990.12
2013-12-25,48973475.410000004
2013-12-26,51896126.300000004
2013-12-27,52020514.690000005
2013-12-28,53313312.480000004
2013-12-29,42143140.660000004
2013-12-30,40532644.66
2013-12-31,33606970.669999994
2014-01-01,36859405.38
2014-01-02,41131093.45
2014-01-03,38592771.81999999
2014-01-04,41011667.37000001
2014-01-05,35938828.169999994
2014-01-06,44440356.809999995
2014-01-07,41892080.83
2014-01-08,46475730.68
2014-01-09,45752920.160000004
2014-01-10,41676711.25000001
2014-01-11,41469816.29000001
2014-01-12,47497191.32999999
2014-01-13,43937616.849999994
2014-01-14,48006183.24999999
2014-01-15,46347195.949999996
2014-01-16,47290836.199999996
2014-01-17,43217210.1
2014-01-18,35786361.79000001
2014-01-19,37020698.11000001
2014-01-20,40395118.99
2014-01-21,40725003.5
2014-01-22,42506721.5
2014-01-23,39893166.63000001
2014-01-24,40874457.65
2014-01-25,39773308.07
2014-01-26,33014155.1
2014-01-27,42450849.39
2014-01-28,40229899.48
2014-01-29,46357768.059999995
2014-01-30,48388913.78999999
2014-01-31,41230593.66999999
2014-02-01,41269715.71999999
2014-02-02,40203287.669999994
2014-02-03,45233089.88999999
2014-02-04,43761983.79000001
2014-02-05,46413931.85999999
2014-02-06,44642529.62999999
2014-02-07,45504275.11000001
2014-02-08,40338513.589999996
2014-02-09,46240481.58
2014-02-10,43556821.08
2014-02-11,49211651.17
2014-02-12,45891509.83
2014-02-13,48429464.519999996
2014-02-14,45831257.30000001
2014-02-15,45359774.5
2014-02-16,42135723.98
2014-02-17,44183750.839999996
2014-02-18,44249386.86
2014-02-19,39418710.96
2014-02-20,40769094.09
2014-02-21,37735125.35999999
2014-02-22,37473480.82
2014-02-23,33965463.03000001
2014-02-24,41063447.72
2014-02-25,40997362.760000005
2014-02-26,39859160.42
2014-02-27,38242424.28000001
2014-02-28,41903517.629999995
2014-03-01,44717794.870000005
2014-03-02,48763383.56
2014-03-03,35543557.68000001
2014-03-04,40958451.199999996
2014-03-05,38853524.73
2014-03-06,38933772.95999999
2014-03-07,45323699.199999996
2014-03-08,48768415.910000004
2014-03-09,44842151.910000004
2014-03-10,49683745.19
2014-03-11,45466008.54000001
2014-03-12,44374515.779999994
2014-03-13,44474607.13999999
2014-03-14,47426234.27
2014-03-15,40796795.31
2014-03-16,37540297.67
2014-03-17,51825973.309999995
2014-03-18,51833541.510000005
2014-03-19,56552609.27
2014-03-20,56522459.07000001
2014-03-21,51464151.370000005
2014-03-22,45718183.6
2014-03-23,43304560.02
2014-03-24,38978156.260000005
2014-03-25,45312619.29000001
2014-03-26,41603918.57
2014-03-27,48479445.44
2014-03-28,45096132.800000004
2014-03-29,46169315.78999999
2014-03-30,38095061.91
2014-03-31,41726293.64999999
2014-04-01,41478090.13
2014-04-02,38824773.99
2014-04-03,47188735.86
2014-04-04,42143399.67
2014-04-05,44540997.81
2014-04-06,44736817.150000006
2014-04-07,48384481.81
2014-04-08,44594600.34
2014-04-09,42963831.99999999
2014-04-10,54086087.0
2014-04-11,49590062.77
2014-04-12,46156914.05
2014-04-13,42776680.47
2014-04-14,51424543.36000001
2014-04-15,43138970.94
2014-04-16,42272357.6
2014-04-17,34730229.4
2014-04-18,37386514.63
2014-04-19,34455401.059999995
2014-04-20,36741298.74000001
2014-04-21,40232332.099999994
2014-04-22,38843487.39
2014-04-23,46401917.11
2014-04-24,46243031.44
2014-04-25,37140759.97
2014-04-26,44389031.64999999
2014-04-27,35847935.599999994
2014-04-28,39409540.5
2014-04-29,41984430.98
2014-04-30,44671225.57000001
2014-05-01,39153625.68
2014-05-02,37260083.55
2014-05-03,37148787.69
2014-05-04,34528278.62
2014-05-05,38808838.18
2014-05-06,30178099.03
2014-05-07,31201272.049999993
2014-05-08,30809214.94999999
2014-05-09,32750326.159999996
2014-05-10,38910294.58
2014-05-11,29366189.1
2014-05-12,30042611.829999994
2014-05-13,36346657.900000006
2014-05-14,34004852.46
2014-05-15,31975429.63
2014-05-16,33415675.77
2014-05-17,31399604.88
2014-05-18,31287357.619999997
2014-05-19,35642210.74
2014-05-20,39208989.68
2014-05-21,38088944.1
2014-05-22,42409734.55000001
2014-05-23,36473181.099999994
2014-05-24,41520143.11000001
2014-05-25,33371650.780000005
2014-05-26,44855882.45
2014-05-27,32311644.33
2014-05-28,40970996.09000001
2014-05-29,34531044.92
2014-05-30,39601076.23
2014-05-31,45063856.11
2014-06-01,55444871.67
2014-06-02,39939256.11000001
2014-06-03,51406438.05
2014-06-04,41461815.24
2014-06-05,39504351.03
2014-06-06,47651205.49999999
2014-06-07,42113161.00999999
2014-06-08,47403952.26000001
2014-06-09,39973809.720000006
2014-06-10,39043841.129999995
2014-06-11,41869613.36
2014-06-12,42315413.139999986
2014-06-13,42546645.78
2014-06-14,37098913.720000006
2014-06-15,36522179.4
2014-06-16,34439388.839999996
2014-06-17,46646147.80999999
2014-06-18,35713915.089999996
2014-06-19,47060002.04
2014-06-20,34021935.77
2014-06-21,34481687.99
2014-06-22,36142360.9
2014-06-23,36490542.309999995
2014-06-24,39324983.15
2014-06-25,34774514.58
2014-06-26,38348631.11
2014-06-27,41598686.36
2014-06-28,47813823.82000001
2014-06-29,41145659.38
2014-06-30,45599250.45
2014-07-01,39632848.17999999
2014-07-02,42739062.230000004
2014-07-03,51084436.019999996
2014-07-04,48975703.669999994
2014-07-05,54880124.52999999
2014-07-06,36075865.81
2014-07-07,35526335.48
2014-07-08,38663621.089999996
2014-07-09,53290742.230000004
2014-07-10,51079384.47
2014-07-11,47303292.12
2014-07-12,44634114.73
2014-07-13,51816199.940000005
2014-07-14,52733792.719999984
2014-07-15,50269284.78000001
2014-07-16,52669563.2
2014-07-17,51900769.43999999
2014-07-18,52445093.57000001
2014-07-19,53616064.96
2014-07-20,56220425.26000001
2014-07-21,49084010.580000006
2014-07-22,51100817.910000004
2014-07-23,57337941.86
2014-07-24,52656058.64999999
2014-07-25,52837847.18
2014-07-26,45390456.529999994
2014-07-27,44339703.69
2014-07-28,54022845.47
2014-07-29,53791243.97
2014-07-30,47292160.45
2014-07-31,47769387.300000004
2014-08-01,56974333.35999999
2014-08-02,54576397.89999999
2014-08-03,52056801.01999999
2014-08-04,52657975.05
2014-08-05,52776505.23999999
2014-08-06,49733793.48
2014-08-07,54070849.13000001
2014-08-08,49186401.29
2014-08-09,50450918.9
2014-08-10,40783930.699999996
2014-08-11,42362812.87
2014-08-12,44534756.63
2014-08-13,39615037.29000001
2014-08-14,38994227.01
2014-08-15,50851958.25
2014-08-16,46985026.67
2014-08-17,44260028.55999999
2014-08-18,41830320.13
2014-08-19,41217724.81
2014-08-20,46362317.23
2014-08-21,44089256.81999999
2014-08-22,41785234.11999999
2014-08-23,48164747.91000001
2014-08-24,37815157.67
2014-08-25,35475154.4
2014-08-26,39788986.71
2014-08-27,30674733.960000005
2014-08-28,31467440.889999993
2014-08-29,35889203.36
2014-08-30,43863820.09
2014-08-31,34845762.51
2014-09-01,38922908.08000001
2014-09-02,37067175.61999999
2014-09-03,36881830.21000001
2014-09-04,35367013.48
2014-09-05,38732846.08
2014-09-06,32538274.28
2014-09-07,39383465.22999999
2014-09-08,41587338.36
2014-09-09,43838609.76
2014-09-10,57979750.63
2014-09-11,59299278.06
2014-09-12,46221735.17
2014-09-13,43040476.51
2014-09-14,38580301.45999999
2014-09-15,42236510.650000006
2014-09-16,45531675.61999999
2014-09-17,41655060.26
2014-09-18,42343137.76
2014-09-19,42372858.82
2014-09-20,45585839.36000001
2014-09-21,47708260.31
2014-09-22,42636663.19
2014-09-23,39928867.21999999
2014-09-24,45444142.84
2014-09-25,35097755.22
2014-09-26,39835729.29000001
2014-09-27,43160564.669999994
2014-09-28,37952190.01
2014-09-29,41548034.52000001
2014-09-30,45483734.06999999
2014-10-01,41113966.86000001
2014-10-02,43170922.589999996
2014-10-03,42783299.25
2014-10-04,38731859.74
2014-10-05,39551379.25
2014-10-06,39086021.94
2014-10-07,35198632.02
2014-10-08,39982908.370000005
2014-10-09,36937152.08999999
2014-10-10,34865879.65
2014-10-11,36016727.470000006
2014-10-12,40003789.93999999
2014-10-13,29412782.0
2014-10-14,34076082.50000001
2014-10-15,46135493.599999994
2014-10-16,39551641.42
2014-10-17,40416242.97
2014-10-18,33935274.59
2014-10-19,36617291.010000005
2014-10-20,40482985.55000001
2014-10-21,37785825.59
2014-10-22,40761225.32
2014-10-23,34838706.36000001
2014-10-24,36404711.11000001
2014-10-25,38829090.95
2014-10-26,40628593.93999999
2014-10-27,40863086.29
2014-10-28,43072360.900000006
2014-10-29,41117062.04
2014-10-30,39614384.989999995
2014-10-31,39206209.550000004
2014-11-01,37473923.37999999
2014-11-02,31412192.429999996
2014-11-03,38656397.09
2014-11-04,39962276.89000001
2014-11-05,43528883.25
2014-11-06,45499775.43999999
2014-11-07,36359951.78
2014-11-08,49028412.68000001
2014-11-09,38137837.01
2014-11-10,34001095.75
2014-11-11,48677986.4
2014-11-12,35476144.410000004
2014-11-13,42041307.660000004
2014-11-14,39460737.96999999
2014-11-15,41480858.31999999
2014-11-16,40100657.089999996
2014-11-17,48498524.22999999
2014-11-18,37626249.38
2014-11-19,41784635.39
2014-11-20,44639723.22
2014-11-21,41269370.63999999
2014-11-22,43352894.300000004
2014-11-23,46240672.839999996
2014-11-24,46916037.44000001
2014-11-25,45837091.03000001
2014-11-26,42414785.239999995
2014-11-27,45974106.660000004
2014-11-28,38388126.08
2014-11-29,38716702.25
2014-11-30,34837549.29
2014-12-01,48057019.74000001
2014-12-02,49087762.76
2014-12-03,56420572.410000004
2014-12-04,49917566.51
2014-12-05,50151059.04000001
2014-12-06,42434711.370000005
2014-12-07,38086412.11
2014-12-08,39250639.06
2014-12-09,46814036.300000004
2014-12-10,51043471.77000001
2014-12-11,43316347.029999994
2014-12-12,45269922.32
2014-12-13,41375401.360000014
2014-12-14,38909863.669999994
2014-12-15,43966317.02
2014-12-16,45446904.59
2014-12-17,51597738.28
2014-12-18,55580970.19
2014-12-19,46657988.080000006
2014-12-20,52749813.190000005
2014-12-21,46674847.12000001
2014-12-22,48212690.96000001
2014-12-23,54229799.40000001
2014-12-24,38665049.089999996
2014-12-25,38750111.120000005
2014-12-26,42212031.96
2014-12-27,43096208.56999999
2014-12-28,41374139.550000004
2014-12-29,44826620.79000001
2014-12-30,38118681.449999996
2014-12-31,42675300.349999994
2015-01-01,42256248.279999994
2015-01-02,46137442.68999999
2015-01-03,52610612.84
2015-01-04,46358439.43
2015-01-05,48479501.64
2015-01-06,43417491.92000001
2015-01-07,47463295.36999999
2015-01-08,42594938.52999999
2015-01-09,50605321.47000001
2015-01-10,49315361.77
2015-01-11,51705547.94
2015-01-12,45070009.02
2015-01-13,55087724.31
2015-01-14,47449414.14000001
2015-01-15,43652159.74
2015-01-16,38579052.300000004
2015-01-17,43022929.069999985
2015-01-18,38214767.10000001
2015-01-19,40744656.50000001
2015-01-20,41019133.54999999
2015-01-21,43551186.04
2015-01-22,44367788.940000005
2015-01-23,43097585.36
2015-01-24,35942954.32
2015-01-25,41313682.419999994
2015-01-26,43253910.7
2015-01-27,45258324.64
2015-01-28,45947650.78
2015-01-29,47683596.6
2015-01-30,46483002.330000006
2015-01-31,49233917.19999999
2015-02-01,39592285.37
2015-02-02,52086398.69
2015-02-03,48523520.85000001
2015-02-04,50395708.95
2015-02-05,49519944.21
2015-02-06,46768473.22
2015-02-07,44743014.99
2015-02-08,42809697.98
2015-02-09,38635226.20999999
2015-02-10,47095775.660000004
2015-02-11,42535871.37000001
2015-02-12,47825224.730000004
2015-02-13,40965137.07
2015-02-14,48488024.53999999
2015-02-15,40307630.03000001
2015-02-16,45029390.879999995
2015-02-17,45713525.09000001
2015-02-18,52171253.7
2015-02-19,50836599.800000004
2015-02-20,47045183.4
2015-02-21,45905014.52
2015-02-22,46858382.28
2015-02-23,51433588.779999994
2015-02-24,47428964.16
2015-02-25,46475200.55
2015-02-26,48421046.39000001
2015-02-27,44235025.89000001
2015-02-28,49685390.85
2015-03-01,42474108.61
2015-03-02,46242164.94
2015-03-03,50474230.96999999
2015-03-04,52170409.489999995
2015-03-05,48844892.98
2015-03-06,49096055.13999999
2015-03-07,45435809.36999999
2015-03-08,48938231.30999999
2015-03-09,45027870.730000004
2015-03-10,46815902.38
2015-03-11,44998402.160000004
2015-03-12,46669313.47
2015-03-13,48188554.67
2015-03-14,44460552.42000002
2015-03-15,41743701.87
2015-03-16,45535034.58
2015-03-17,44488332.08999998
2015-03-18,49094007.20999999
2015-03-19,47278991.400000006
2015-03-20,44286845.68
2015-03-21,36983009.96
2015-03-22,41109288.839999996
2015-03-23,52592506.61
2015-03-24,48164361.77
2015-03-25,48128877.17999999
2015-03-26,48365335.36999998
2015-03-27,46400738.910000004
2015-03-28,46674593.14
2015-03-29,41673537.2
2015-03-30,48848716.019999996
2015-03-31,54243451.21
2015-04-01,35816078.09
2015-04-02,38418997.0
2015-04-03,37155660.53
2015-04-04,39863805.4
2015-04-05,41798910.14
2015-04-06,38189444.91
2015-04-07,41425662.629999995
2015-04-08,46650132.46000001
2015-04-09,46519012.84
2015-04-10,49185140.13
2015-04-11,51032862.690000005
2015-04-12,48192114.260000005
2015-04-13,43540026.45000002
2015-04-14,41156721.33999998
2015-04-15,44273745.5
2015-04-16,49961608.63
2015-04-17,45588846.51
2015-04-18,44460824.93
2015-04-19,43103536.82999999
2015-04-20,48954878.190000005
2015-04-21,49813451.44999999
2015-04-22,50760278.72
2015-04-23,48441964.49
2015-04-24,51698019.05
2015-04-25,54454374.57999999
2015-04-26,50478615.779999994
2015-04-27,55431191.05
2015-04-28,60909398.17
2015-04-29,58134880.24000001
2015-04-30,57620087.39999999
2015-05-01,39748832.92
2015-05-02,41389217.00999999
2015-05-03,45826325.83
2015-05-04,48580862.550000004
2015-05-05,44087808.95999999
2015-05-06,44859784.68000001
2015-05-07,48439185.56999999
2015-05-08,42070690.43
2015-05-09,44733646.47
2015-05-10,41034013.76
2015-05-11,39970421.08
2015-05-12,46033703.34
2015-05-13,45075487.96000001
2015-05-14,41114862.82999998
2015-05-15,39443483.46999999
2015-05-16,41890081.35999999
2015-05-17,34597190.42
2015-05-18,29854112.119999997
2015-05-19,39829310.230000004
2015-05-20,39035845.28999999
2015-05-21,47038381.42
2015-05-22,45361563.489999995
2015-05-23,37374099.9
2015-05-24,37493513.52
2015-05-25,37975194.54
2015-05-26,40011413.64
2015-05-27,37650357.830000006
2015-05-28,39961644.16000001
2015-05-29,37169333.580000006
2015-05-30,38008825.470000006
2015-05-31,31784878.4
2015-06-01,34298677.73
2015-06-02,33914315.45
2015-06-03,37490872.61
2015-06-04,38811018.70000001
