PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,precio_bolsa
4.098021841938385,0.900223868037035,4.163270097918005,0.778485546002729,-0.2921044565214609,1.8567648784996897,-1.20562835720015,-0.2212324631654858,145.47385333333327
4.091331550966284,1.374324032247086,4.262752938045896,0.828604490024753,-0.36044951376721246,1.5188608589613344,-1.0383232528777522,-0.03863838295093834,156.31226999999993
4.213464150498066,2.2020992896560956,4.639937123509181,1.0268942280481874,-0.4301483888631994,1.009163517758381,-0.8658589325178255,0.45673654970811556,153.93726999999993
4.177293824686934,0.715879865114965,4.337763926155452,0.8944155060482991,-0.380812037224471,1.2796526661759948,-1.0160560514459342,-0.39826550604738403,160.49610333333328
3.6749155003711262,0.7998876568580691,4.4756247474795865,0.5594666921230467,-0.16137091232209969,1.497699399816966,-0.9700055588229805,0.003644538866891865,153.1941866666666
3.474735533677447,0.6256752298774805,4.959468877192279,0.39621079488722266,-0.2364193887685381,1.3894149669169966,-0.9275996242641287,-0.10490835983068822,146.96722833333328
3.743482304716178,0.6486839674721895,4.360934597467845,0.6198377386297205,-0.3141099612847709,1.1201534043160994,-0.8506429189225438,-0.2718104612568372,142.7784366666666
3.8574227923565094,0.694510566508201,4.305264215028782,0.6352226331696317,-0.29029166165685377,1.3023141221001113,-0.9189435623359073,-0.33588964793870635,131.64022833333328
4.088732436187776,0.9644571043621509,4.143473337340027,0.8465282920495347,-0.32395463770181604,0.6728676927071627,-0.5539879845111088,0.06166752274753458,146.43726999999993
4.253609093445714,1.7719918671086565,4.230843912728665,0.9410350803488591,-0.4563498016713131,0.3800938891341007,-0.3491046246365127,0.6031427478536763,124.5553116666666
4.077855028606518,1.1285403711202882,3.6643867133734713,0.7131433414503475,-0.3461878423653996,1.3464713095435337,-0.8719908738918554,-0.5753715260846993,130.6087616666667
4.144394869517565,0.817872198729959,3.970787759864962,0.6934863135338467,-0.28971765837952324,1.516703735297113,-0.9905658490578456,-0.695688015599691,133.40637999999998
3.600028966087693,0.6862922445133692,4.172433465935532,0.3940538738737204,-0.20627833091510098,1.6711442959703338,-1.1420830199447667,-0.588569546527061,127.49713666666668
3.5626556392100763,0.530895007525013,4.211228342173287,0.31439315243496097,-0.18262890101172655,1.750767292548381,-1.1513576137549908,-0.6501384720251415,129.4265333333333
3.3846481913580333,0.6993623898455964,3.2933450171186687,0.24651973031013497,-0.23743757556988188,1.318682999067913,-0.7899339663623757,-0.4917282146006516,130.34922000000003
3.988880537661273,1.0844465770247367,3.649606270443581,0.7191346227455122,-0.184020310421283,0.9162551227108451,-0.719539288523,-0.3015361765351044,159.64293166666664
3.835912798509831,2.147918497730887,4.074475079421358,0.660011869615742,-0.2500742002085472,0.7543629816575277,-0.6267393902171429,0.4571523984827229,132.02235166666662
4.056824855608881,0.9701543293708539,4.261972823308913,0.6027618690797253,-0.0938541173524943,1.4758212800965933,-0.967583783358724,-0.6949917033342032,155.26313666666667
4.027308434616096,0.6495639661674572,4.287943203925111,0.7650092177064888,-0.10645541111646539,0.8178763983143768,-0.8080166720437321,-0.8784508224136562,172.68359166666673
3.7418046613365896,0.7300855105521803,4.529013114331834,0.38724752531414247,-0.09455946993116729,1.1932589075203213,-0.7541098065859408,-0.5930134609042409,143.76172000000005
3.707084446750794,0.7155547040046906,4.231880711103374,0.3866307582078509,-0.05134866412670131,1.1187735022616498,-0.7007224876112491,-0.5243925323189753,139.61142833333335
3.926346921350668,0.6731879617195757,4.082709233732136,0.5260707275274304,-0.150004659553686,0.8989770191629513,-0.6354203905957447,-0.7425859756235227,161.26422000000002
3.310077223695033,1.0800644941621516,2.676214311589708,0.23951767953534447,-0.4664596893034253,-0.5236119425712195,0.4553610565717075,-0.11556047880422111,175.26501499999998
2.750635524809249,1.5888221236768947,2.5442338222978162,0.21720340005231237,-0.7159584002706171,-2.060063190372562,1.1220042510319967,0.39528112015803624,173.58300999999994
3.019092023187205,0.91274240279064,3.4166702507435707,-0.028266297033448635,-0.08680577150763852,0.5894736428860708,-0.20751217727320678,-0.08376804669621193,232.1567083333333
3.8960743962885163,0.6147554310483094,4.099209104096709,0.4934523262153331,0.03845341021838014,1.1850976985870325,-0.8866056029338113,-0.6049293727132332,307.8282933333333
3.6370743506100895,0.5984686438980819,4.342920325782779,0.19819018206050135,0.15343024000340205,1.6027608255960855,-0.9472792021347595,-0.4313558387113915,244.78221333333337
3.609400769169849,0.3494470676798012,4.324436306948208,0.2214093410439994,0.11826814112905167,1.2942755210970998,-0.8511841105199569,-0.5111142533488444,199.22880333333333
3.6855842006094774,0.4841458143455083,4.457696214885976,0.23515404162390954,0.1405727013587739,1.6641407896385376,-1.139202432236928,-0.6316446086283131,184.67707000000007
3.229855516435561,0.9973658677596786,5.185623849080915,0.0686065533899985,0.28054450273787834,1.4377813166890483,-1.0455114772059901,-0.23250256275591247,276.9737466666666
3.4018874773873113,1.6996699051480701,5.607689525687412,0.20497757587598034,0.12549743637555125,0.7461203985022566,-0.6389658290889816,0.3183768527303325,245.54043833333333
3.710636191083418,0.6422028152559858,4.884922188577915,0.19883327836138326,0.3750845215778401,1.6964341164043568,-0.9203403962274079,-0.4536292637336534,305.1457066666667
3.5756435519379157,0.6794594912582237,4.54002175618014,0.1520072663175313,0.5362134313932644,2.019234728604471,-1.1365026915829308,-0.09898198907461421,291.8403333333334
3.498169017045324,0.6485298380363099,4.919743764120278,0.10727744003133749,0.4853011090947131,1.8271501491966242,-1.04767725192888,-0.27219162919010104,226.6307166666667
3.337211177005584,0.6319210978869011,5.069320749091095,0.05343220721338859,0.5008883838487296,1.7442291251579733,-1.0803401617189814,-0.26880697870256004,240.10783000000004
3.270128471318169,0.8433688310850016,4.808214684921251,0.05331776298826605,0.614589046568905,1.6806464448060798,-1.000468658929609,-0.07841553810599967,231.3004733333333
3.5312821675890134,1.3706370255960705,5.182713435079516,0.14738402652311458,0.6177563687332366,1.925196716866996,-1.1281770375739235,0.19930945725135174,227.07966
3.4586233607548262,2.133738233727266,5.200182065144422,0.17750041116904292,0.4852953059624992,1.16525710521146,-0.6673379178815755,0.8193558971495503,198.87500333333327
3.259906296514976,1.1703406019741294,4.790894112817321,-0.21949069900490295,0.6541282462591145,2.059921155159972,-0.8336637443963091,-0.10765921482179917,204.5769983333333
3.0551310821964286,0.822383768663214,5.1458841951293595,-0.29798198039822077,0.7535263931109737,2.1957294304350183,-1.1313439676953827,-0.237032872278212,186.9759383333333
2.7443247060400364,0.7039147637432093,4.7410986330361835,-0.34282086012398333,0.8177456743482943,1.6414984058784985,-0.891100904187135,-0.04891043459833651,210.69030333333333
3.0917857908593502,0.8832864628936863,4.625792380369946,-0.2601689898041859,0.779119627967127,1.6896644842457709,-0.7431752522810431,-0.12664899923915868,216.70570333333328
3.0798715013772373,0.8592009651865433,4.375437940790633,-0.3351379973815701,0.7521251933868633,1.7025677619812625,-0.607113724670495,-0.02094682508108634,195.3089083333332
2.7578800659673073,1.2414512542990008,4.053972713606619,-0.3825556998400991,0.6663375023195225,1.1985269668965373,-0.38172105213054036,0.4012511115136704,192.27903
3.1342127784167717,2.368498968409544,4.617700578359753,0.15953814046037934,0.7581665715999284,1.0086811181431894,-0.4987854048561974,0.7104959348267715,182.2175666666667
3.1201265794852873,1.1462041935600418,4.343505550557194,-0.06297390894954506,0.904837234486222,1.5955669131801273,-0.8196214932249606,-0.03633942469938967,221.44288333333327
3.0570946183099137,0.9716436117253474,4.4187183013470035,-0.13075211167959191,0.980099769968137,1.583371876748347,-0.853135840211042,-0.16777666599112148,204.77977
2.609338125413506,0.7779832309180258,3.2547143614597243,-0.5102337769848422,0.7792964192407783,1.144906601423044,-0.1815807665978335,0.08199787257229266,190.6517683333333
2.795202880120186,0.7475639465304126,4.359667097083196,-0.15798829485390808,1.06074305928229,1.5997020531724302,-0.9959005675617688,-0.22687688576211645,192.554295
2.769338641578008,0.6900099468783635,4.6169231495242755,-0.48320418882004607,0.8833524885922802,1.9695668727615696,-0.913008279162161,-0.1989878416535193,185.66976666666665
3.1183824185501803,1.2588295154290292,4.662227739031097,-0.27249317937353357,0.7314799769307682,1.6555126604784038,-0.8057716448018701,-0.12751303951099707,181.62024833333328
3.4327500535583146,2.236940724486923,4.804206343456879,-0.01924456580738774,0.6248046528054537,1.0451066422043247,-0.4768466422980412,0.5550436587137156,170.16638833333334
2.8616659194982166,0.8520545276493202,3.1433098562514736,-0.44064078236644266,0.6550748154583561,1.1820609200188232,-0.3655526375811415,-0.028029969302445737,164.84562666666667
2.891135629621191,0.6095028954797592,3.700528594955118,-0.4571763267388077,0.7566998288142556,1.626380338748874,-0.7605799303771462,-0.21595451626840634,181.8595833333333
2.857610946710897,0.6298454600414446,3.9793226225721843,-0.32777998287178733,0.8600537521451058,1.3818368257993976,-0.8250943664288717,-0.14274503526386614,190.310305
2.6743424034476213,0.638438678953259,4.539442406020602,-0.4636528612770723,0.7781968417692888,0.9769617417522789,-0.53036962855094,-0.26948778548513547,196.93691833333327
2.909248648747174,0.49959787997827343,4.700443368526439,-0.2318796056102577,0.8670582520783338,1.3361361093487092,-1.023667514405978,-0.6562622762464202,208.0681099999999
3.012256400084797,0.791663704140713,5.202004618130901,-0.29336584027416507,0.693099350462559,1.1117133051072918,-0.7819310322259097,-0.4353309661446551,192.09713166666663
3.17763314264355,1.659485180321478,5.739990127068206,-0.04405378725474937,0.6685139626431827,1.0077804668193122,-0.9987622131963302,-0.00918251359532274,160.59444333333337
3.4142070297598583,1.6898838682702368,4.498810161265436,0.06690936150122734,0.46017804224266157,0.43988820869765244,-0.48723715455725225,-0.10297894692300096,168.01293666666666
3.0537251761324624,0.5457140660327086,4.226713155048494,-0.3051297277417616,0.5721233321809961,0.893350460232989,-0.5945277789501562,-0.7273059641054304,167.04996999999997
3.3699969273406554,0.5968589215173541,3.5638808518623697,-0.26411749732136125,0.6923709747981562,1.555848326296548,-0.8164381499965835,-0.5813583064695637,161.7200833333333
3.4876215966329225,0.5434413617307012,3.668636849528589,-0.228804364088236,0.7006942620567066,1.3984597094877982,-0.6783835289000588,-0.6680560206928015,156.67726666666664
2.7480664623357725,0.6919749310655717,2.633089438861941,-0.5649303299807313,0.7586283487207275,0.8180311782994157,-0.15427429933560677,-0.25876326983711345,163.73664166666666
2.721286437956638,1.168038441072909,2.786779876344742,-0.5396919608628041,0.6742515089608214,0.5904224605007159,-0.08551753066957242,-0.06876876615610097,162.29184999999998
2.5540823571216613,2.05407278168675,1.564462590970772,-0.5398638814215483,0.3436026871524989,-1.008239845712562,1.1002284360419827,0.7934201275751699,181.26958666666664
1.9020170922157835,0.9716556259999247,0.7339028890005336,-0.9642329843854915,0.3553546514478827,-1.019319569951296,1.190995252569988,0.17962261768944585,186.98667
1.6583517124923928,0.8684881523812115,1.5408549033234913,-0.47439291653206017,0.8765299509431012,-1.1211417334448803,0.3621978471139809,-0.1668750723073428,225.1638733333333
1.9762308423414574,1.1832052397159227,1.734766591708317,-0.509448522022685,0.6319656305505835,-1.3884125933696483,0.8304491480796808,-0.045749145461190396,286.17792000000003
3.2230670526079606,3.0176779596119285,3.1087804460693897,-0.08932111848464175,0.709132971549707,-0.39747754731017304,0.5445358811923651,0.46195597669301736,245.24158666666665
3.7423653475316825,3.474476190600379,4.530574863671251,0.1496257911336352,0.8052180804748148,0.43504791328411563,-0.1013641488986526,0.4542983663530375,225.98391166666667
3.663791464676179,2.735468893576148,5.040872297957082,0.1614350045200162,1.0450014746261127,0.9908584851369853,-0.6327527239659265,-0.12649395507698907,228.0580116666666
3.7027606377136815,2.851031107905575,5.7323711192004785,0.2595761000174062,1.0592791068541036,1.0695687929117472,-0.9394791998875359,-0.2244893589076365,217.98195666666663
2.8451517106986586,1.4912722036270203,4.561684256433194,-0.3790976238491752,1.0178700684134654,1.2231359012280294,-0.7924120353589484,-0.8053289546204662,195.8643833333333
2.545506328020044,1.3035258740837004,3.704342607195668,-0.2891588383106344,1.195835718863644,0.7519536483265318,-0.669311758837498,-0.6604923030289471,157.66917999999993
1.9276830678950825,1.1049599898406466,2.6059843106048453,-0.16910794670495818,1.375392815236683,-0.11920150867138735,-0.13166781233445796,-0.38949036883094096,156.09309
2.2280765920984815,1.2058700814415066,3.045600137674531,-0.4293169978492798,1.118450378848616,0.11358663372600208,-0.15389576838505797,-0.40044510768732094,152.957485
1.9981166594573108,1.1881646606589806,3.4571417479883686,-0.4370331847448802,1.3264003053467903,0.5689045689113389,-0.4762214243694865,-0.4018085846222096,154.40424666666664
2.308593428721783,1.6278505087900097,3.851393376855861,-0.26256905755540433,1.3208142145099053,0.5328603916510363,-0.6267552304368936,-0.20880277527996283,155.536425
2.7286445353113167,2.490051209490476,6.277135517398906,0.6748759682607203,1.770382522997546,1.2823848263622672,-1.4341194514476445,-0.2248386622629717,278.07366
2.4005533409523125,1.3414816377818424,5.766528760968343,0.34109226220259525,1.6788285090586528,1.5002919140275457,-1.2804864849960256,-0.9418012850591106,246.6417700000001
2.191663132709687,1.0827111254467752,5.786971672943017,0.6690065467166936,1.7932695774283358,1.8968335295217356,-1.0156915997832363,-0.9881333835184084,248.61534999999995
1.7722403158392408,1.2320917832008529,5.573847636835892,1.5033426107066379,2.2414807068179465,1.6685955900167095,-0.7390758298644475,-1.0124175078310016,240.39594833333345
2.2478077739646043,1.1743148410858857,5.632485151460254,0.9378449786690572,1.7822385750992795,1.945733187465141,-0.7949507481371733,-1.021640658082682,251.33121
2.4263687270763046,1.1096903612438702,5.714342144329668,0.44515996760943755,1.5947739984123785,1.8665924026903131,-1.2724135310470717,-1.0944940161718764,252.3210866666668
2.970799690092206,1.6581125812697728,5.443563392972038,-0.01228991921120825,1.258231619520538,1.6715008006997965,-1.4550354653936983,-0.6996383975064145,252.5741133333333
3.102753936684456,2.5236084590756915,5.451367314427063,0.07484618162258772,1.1333336726553302,1.212347855861228,-1.0636763603635846,-0.061382603401635254,232.18104
0.7938676160648771,1.1223165475941612,2.181419081392671,-0.26828425815316187,1.4081118263949148,-0.12120808261721554,0.17547038062280937,0.06927151398639354,159.94959666666665
0.8092789394178349,1.006503424468076,2.057626390641743,-0.4033933512510745,1.2767363371881613,0.29142448639390084,0.501855004216239,0.2611398101776788,154.29722166666664
1.1259950831753929,0.962710001031108,1.8200465811172701,-0.7204474889520968,1.1429220469866044,0.27912094678563987,0.3544885609340985,0.2528016994283055,156.124465
1.2170418450736558,0.7345966244979589,1.7956704662023182,-1.2546999090535838,0.9354224014295288,0.36981183361347386,0.26313273939529963,0.3512932319173181,147.13827166666664
1.0607721791626998,0.6395138549598479,1.833682711509618,-1.2722255556445812,0.9241558894289855,0.16076649258412262,0.3002725028050486,0.22178582974771402,154.02460500000004
1.3191486874863807,0.9326173327020892,2.0266960285115374,-1.1029937143173902,0.9835095016718353,-0.11385054318331451,0.5498123600589621,0.6573039751361692,170.79642000000004
1.3883175501281735,1.7554225002516288,2.5606222450162863,-0.850396461534071,0.9038485837597481,-0.6784184817246286,0.7623141124939069,1.071282181603408,176.97989833333335
0.9803724301465333,1.0268830005762066,2.0014039019416363,-0.7344790955024699,1.2221455943830102,-0.5133183584587708,0.25215396660684886,0.11175731775005741,172.14910166666667
1.2564809924598013,1.0927316583762077,1.635013289745932,-0.5690714028482984,1.2901437286684416,-0.22827957415128203,0.27082100361620304,0.087734424461206,166.20157833333332
0.9364898583221125,1.055452389138164,1.971636826630125,-0.6460328922097347,1.3142152560334543,-0.259927271150228,0.14853193767602557,0.06109194522763387,173.08923000000004
1.0247993878022477,1.1065139347871171,2.185056296797427,-0.3567547103887831,1.3655863501345151,-0.13366878229463386,0.3062209056109398,-0.04780501378494175,178.99188
1.3534537754484794,1.3339806089265909,2.212533803032967,-0.31972384741022686,1.1378195560067794,-0.13530037947308715,0.5228756390238848,-0.14063185537809444,164.42901166666667
1.4115060135173099,2.713674695634237,2.075110920534106,-0.6804908193951399,0.8517483843361016,-0.7289688335088086,1.006716000637295,0.3252395514141541,159.64652499999994
1.638460150359421,2.975586665665902,3.0308651220708347,-0.5542683934746296,0.8913392200716577,-0.4561694196973745,0.4672932613124144,0.41272570810927056,155.2236583333333
0.7037904369348674,1.669298341802847,2.231897655176842,-0.5550276297633148,1.1662679605415043,-0.5378687675398703,0.4426377520830116,-0.44469347683052246,155.22665333333327
0.31148304410559974,1.5127845678412504,1.17522068215075,-0.4107712293808062,1.2465477784565038,-0.7964807095249995,1.119650879343102,-0.09459959212410872,150.45304000000004
0.17362227539352312,1.4502519383305887,0.8549120480195733,-0.3211443012657097,1.3363244759585655,-0.8250941736128079,1.3481272900780847,-0.003112448541584524,152.75721166666662
0.11596878527614109,1.396568390645083,0.6537817119084934,0.012476289720714337,1.547218676241174,-0.6902442618376265,1.248664302182674,-0.06539223423241705,150.4648533333333
0.4254878642396707,1.3962511445993342,0.657816965638376,-0.7948943880373783,1.0470171413989602,-0.7623886533763606,1.058968048050314,-0.19871965598412347,175.52771000000004
0.6353835139104154,1.956328425924549,1.142462809981324,-0.6106618361084069,1.2264325482494969,-0.45932140589136833,0.5603913950960802,0.11881453675082271,153.92412166666665
1.00830485100682,2.9150738687727027,0.9293723241718429,-0.64173475716939,0.8905410932732213,-1.079633470011335,0.9709258394694825,0.9060597259547015,146.7104183333334
0.5838299622863538,1.383492835741018,0.7323967733468392,-1.1703884199363,0.8105714284785089,-0.9776477993196453,0.9815551628794252,-0.06902100368824259,152.47028500000002
0.35557201713777337,1.2396454910461654,1.0746333037606506,-0.4351084578626859,1.34318520156672,-0.715043936510923,0.5957871104295188,-0.33145687094534354,150.8335633333334
0.6693984449398599,1.4211332845881632,1.174740854075646,-0.08545738100521597,1.3375915510283662,-0.044289311639187416,0.7436771196960945,-0.3317269861956203,145.92868833333333
1.070984403647696,1.2317912939274673,1.6820793410126023,-0.6237816426383115,1.2246918407488412,0.38756895334989766,0.47311675060177644,-0.07653121386400612,151.20595666666668
1.0079630095087893,1.182547002184901,1.7440375474857372,-0.5897529178505245,1.3649247415627914,0.30139037609042,0.2409933004303176,-0.159930443876802,145.68028500000003
1.3749847045783,1.6800853938648224,2.0057888176982983,-0.6515025935378539,1.1791983057424775,0.2836348173566461,0.4320571982250151,0.1274889836237525,147.2876516666667
1.5575828223313068,2.57572010481938,2.2369050704012094,-0.34553484274857055,1.2486956273800587,-0.31577288313094015,0.3266151607455364,0.675173585529412,147.23858499999997
1.6113785574303765,2.513441041283965,2.182283660700032,-0.620212361080966,1.0169798465550397,-0.06043779114261499,0.4366324661927639,0.631842134768446,146.89611
1.0523360386225793,1.1115819096213277,1.6459681170823899,-0.920488725006715,1.0495782610309092,0.3771393807614743,0.4061241397760555,-0.10232334161343641,159.18577499999998
0.7512554712429645,0.9097891794479036,1.6988198651572861,-0.7833520051686576,1.2806410406566573,0.21113017645732854,0.38800308373125714,-0.11823987201257061,172.53748333333337
0.2975817015575823,0.9386627033429793,1.589853718464876,-0.348297378290183,1.6061284742034327,-0.15067121796946348,0.023908105377471157,-0.21964189290969904,147.29807833333334
0.637047930374627,1.263403179027348,1.2753310366837605,-0.4211995825796824,1.3495893189265888,-0.3676974555032784,0.5629496218971715,-0.05205537624667665,149.81712833333336
0.9309362963233332,1.6874192559341614,1.9549105032982839,-0.15462963484357947,1.3545386369062702,0.11582175692509127,0.5376167880168441,0.15693164904178333,163.23440666666664
0.7354937163406682,2.491020008803508,2.4795040821191003,0.45756389863792,1.5739293390441673,-0.0847729378663941,0.5175666055586523,0.6765377434207515,148.251085
0.11766357174262451,1.4803787656551706,0.7925343609442457,-0.1415880626856778,1.3635524689395373,-0.19526607156465525,0.9776120458942519,0.16059859278427366,155.089
-0.05300481377915863,1.4528033963964848,0.6460649546912504,0.041162006535517624,1.505458971218101,-0.26779944344017387,0.9252085759349706,0.012490868494194148,138.48188333333334
0.15753113653679013,1.4962842465296902,0.8157578558454175,-0.4636483584503481,1.2566558633162523,-0.2418474678448351,0.45477737446982636,-0.045178430236279904,139.09716833333331
-0.03983501594704791,1.5611723465051968,1.8681446767614116,0.635643815014956,2.0300754224117976,-0.0041905938215628935,-0.28382219853839163,-0.3533820947866976,144.22247
0.6818947505923966,1.7273352814850227,2.5663948913614996,0.20567382244995985,1.5285237158168823,0.5937031100199748,-0.3663273528906436,-0.5001656023663016,144.1291433333333
0.8744989255820134,2.2142671612470632,2.172992276011935,-0.08638693506367273,1.300403460142793,-0.026426404913153307,-0.07216748023208368,-0.08222791773695187,134.556055
0.946206195833394,3.0114864707384084,2.321308027762429,0.11636684989307562,1.2193332332792834,-0.44275945156076923,0.20023313618949684,0.5774160176862434,137.81835166666667
-0.4766017227643333,1.6929738861860364,1.1951220573978445,1.1665188446794914,2.2419817652922767,-0.5964890689939757,0.0637108094183675,-0.2137596350900967,138.860995
-0.44824527970963585,1.5809194901952859,0.8326154995441017,-0.23030260092793647,1.427899443496649,-0.6745108551088542,0.5759774949352685,-0.1964808942947337,133.06291333333328
-0.7913128692025381,1.3908419383654895,1.2090555496190585,-0.1745984656422797,1.3867299270017246,-0.782385885339306,0.6704337613773848,-0.23598519870634221,130.03239333333332
-1.5867533835289434,1.231577584850552,1.201965086753791,0.2884094478402843,2.0025128578157005,-0.9940730452483347,0.023823657473834258,-0.31669527047103385,122.70521833333336
-1.6052031199548265,0.991812564835341,0.8979067152398558,-0.9297326496732762,1.3038676599420944,-0.5077432878185069,-0.008135770272806786,-0.1506544408445847,78.75993166666666
-1.3596176735015206,1.0924822498756137,1.6843120272947398,-1.297181187938913,0.7394111545152791,-0.954176828212939,0.4265004726103661,-0.18058040696469477,69.40917666666668
-1.349801882685099,1.822664991078233,2.175910878592003,-1.1619586337739614,0.6244365741015075,-1.50413315794885,0.5387161171148939,0.3066688169060822,74.01786666666668
-1.249156128255275,1.8109792852930948,1.740014754419576,-1.4124230107349671,0.43014284364568184,-1.4440348866972592,0.7206240938267839,0.4023661661036527,72.86120833333332
-1.1360889976813435,0.870167022019457,1.1872987770376044,-1.6504340423880195,0.6208977341179528,-0.7319517117169244,0.24561301012095854,-0.15814064456578955,86.91694666666665
-1.1288478194218972,0.8581525659965482,1.3489694144023754,-1.4212215993871804,0.8758107975634255,-0.9377536928431284,0.08579681239098956,-0.05525730894513837,88.86872333333332
-0.9676469812955412,0.8535817470194423,1.0381236965761782,-1.5484226525427214,0.65542380439679,-0.9942901204623142,0.43122176560275216,-0.06137798573200892,96.883845
-1.211424584208944,0.9347304106578209,0.8600998042665032,-1.5327177396616558,0.7777072009529781,-0.9212461994850951,0.21139585592952237,-0.0008024022552079809,89.849765
-1.0544860785151133,1.3306468271934586,0.9543246513348417,-1.6938528193696736,0.5086446455096968,-0.8731238091871387,0.47846441576102633,0.26871341335968085,77.87952833333333
-0.9837548774350816,2.259470431509159,1.3188917679725483,-1.244580646564646,0.6982220106544705,-1.3444398216794764,0.3120630406873509,0.8561631824119452,69.84864666666667
-1.0424538166283759,2.1530110676857266,1.3080665110844907,-0.979275626722629,0.9988247363626209,-1.205960159414767,-0.03486263633987962,0.7962527337516454,71.34195166666667
-0.7912709800017915,1.1853457428001701,0.8496477289436714,-1.4715962418319888,0.6849685062580027,-0.574886408784701,0.274313886550846,0.1280888966530867,84.99370000000003
-0.9403799359454036,1.0691315279867224,0.8975229377238845,-1.1579084707233795,1.0148946008051805,-0.6860721573297903,-0.08775164306868716,-0.13950218924906,77.91243333333334
-0.9456394958401192,1.0181921014267443,0.7383120235072955,-1.2471170359778334,0.8980352834939208,-0.47723473982828457,0.08532630406755529,-0.17991899413533569,81.35011833333333
-1.1119294497706331,1.0624311048256112,0.5012119852846217,-1.4054611222876348,0.9233101772877296,-0.22311995714988364,-0.24180014041198697,-0.05648625231338429,72.166225
-0.2361356195864307,2.011285475222438,1.239602370347048,-0.9400624037504273,0.9574865131252738,-0.24664425128275047,-0.17329219386106173,0.23966764428000337,72.56099999999999
-0.7582217821469677,2.908243899687979,1.438001472316251,-0.10803287306060551,1.4460986098894268,-1.0633342784016937,-0.4746563645415532,0.8788950177441445,72.75574333333331
-1.3176520556212896,1.541740373914466,0.5205229307234519,-0.4984730778918154,1.2821836999305822,-0.3775219082295593,0.0038537809038904276,0.3041393540046209,102.97216666666662
-1.346183442778503,1.3617132203515259,0.442921732395023,-0.9702531949750248,0.9742141282549434,-0.1832552483984444,0.32864763971613564,0.43439806489121907,106.82261
