fecha,precio_bolsa,demanda,disp_dec_hidraulica,disp_dec_no_termica,disp_dec_termica,disponibilidad_declarada,gen_hidraulica,gen_no_termica,gen_termica,generacion,aportes_energia,precio_oferta,vol_util,indice_ONI,vertimientos
2013-01-11,186.31985666666665,168300595.16000003,411583.3333333334,157000.0,127702.38095238095,242426.6666666667,127341902.33,2651081.64,41498038.730000004,171491022.70000002,50423500.0,348.1601666666667,10510213393.6,-0.4,
2013-01-12,184.85946,158874825.82999998,409050.0,157000.0,127764.88095238095,241448.3333333333,116655170.02,2677569.77,42496239.8,161828979.59,49584000.0,350.15012500000006,10435090052.3,-0.4,
2013-01-13,188.5146366666667,142577581.86999997,408950.0,157000.0,125809.5238095238,240313.3333333333,96410022.24,2649968.61,46149908.54,145209899.39,50434000.0,348.71700000000004,10379606829.1,-0.4,
2013-01-14,192.1161299999999,165502885.75000003,407687.5,157000.0,132988.09523809524,243828.3333333333,112607155.01,2696033.79,53137201.59,168440390.39000002,63631300.0,354.31220833333333,10307682384.1,-0.4,
2013-01-15,194.21366666666665,167668757.55,404802.0833333333,157000.0,133059.52380952382,242714.1666666667,107789780.49,2678943.98,60482702.85,170951427.32,58503800.0,349.9806875,10245205891.2,-0.4,
2013-01-16,192.60257333333334,168953596.82,405164.5833333334,157000.0,133059.52380952382,242859.1666666667,109733612.71,2637943.7800000003,59711426.32,172082982.81,62942300.0,346.8190416666667,10184986242.1,-0.4,
2013-01-17,189.65615333333332,170526191.76999998,413841.6666666667,157000.0,131845.23809523808,245650.0,118521456.05,2632821.47,52593066.6,173747344.12,67561900.0,345.0655625,10129450497.0,-0.4,
2013-01-18,191.1854966666667,170907588.48000002,413837.5,157000.0,131413.69047619047,245406.6666666667,116189693.91,2703321.14,54480043.29,173373058.34,62179100.0,349.7074583333333,10060678440.1,-0.4,
2013-01-19,187.98424666666662,160651198.0,413664.5833333334,157000.0,126220.23809523809,242429.1666666667,106441095.86,2748012.09,53904992.86,163094100.81,55944300.0,344.62668750000006,10001934361.7,-0.4,
2013-01-20,191.17349000000004,144605283.79,415350.0,157000.0,126898.80952380951,243483.3333333333,95020496.68,2209076.17,49523710.88,146753283.73000002,54348000.0,368.4980416666667,9954503220.2,-0.4,
2013-01-21,193.02574000000004,170816975.0,409433.3333333333,157000.0,127880.95238095238,241666.6666666667,113002317.33,2645374.35,57583607.879999995,173231299.56,56556500.0,347.33831250000003,9883204089.5,-0.4,
2013-01-22,183.29741333333334,173603806.04999998,406891.6666666666,157000.0,127523.80952380951,240450.0,118214645.45,2634444.88,55006137.199999996,175855227.53,59661000.0,343.59206250000005,9809991310.0,-0.4,
2013-01-23,183.53581999999997,174263133.10999998,409593.75,157000.0,127166.66666666666,241330.8333333333,115784940.03,2554319.91,58005722.349999994,176344982.29,61387900.0,343.4339375,9743104329.1,-0.4,
2013-01-24,190.3224066666667,171858353.36,403331.25,157000.0,123806.54761904762,236944.1666666667,116079662.35000001,2539536.12,56419138.76,175038337.23,59527800.0,338.43814583333335,9672520635.5,-0.4,
2013-01-25,200.09130666666658,171752436.10000005,410968.75,157000.0,125508.92857142857,240952.5,120451120.42,2486854.31,51591975.5,174529950.23,53829000.0,335.2797916666667,9568360464.3,-0.4,
2013-01-26,186.02858333333322,161381105.72,423383.3333333333,157000.0,122799.10714285714,244400.8333333333,114435893.38,2622916.16,46556345.8,163615155.34,63564700.0,357.58056250000004,9507917606.4,-0.4,
2013-01-27,181.04808666666668,144349757.64000002,417233.3333333334,157000.0,122833.33333333334,241960.0,101277119.42999999,2638639.0100000002,42795597.25,146711355.69,52968300.0,369.16075,9451802919.0,-0.4,
2013-01-28,189.73472666666657,170545286.87999997,416725.0,157000.0,128174.10714285714,244747.5,117806403.68,2584642.19,53146700.14,173537746.01,49967400.0,354.9593750000001,9369461908.4,-0.4,
2013-01-29,164.85034666666675,173381030.45000002,403583.3333333334,157000.0,129230.65476190476,240082.5,124689728.31,2626591.4,49379469.77,176695789.48,52890200.0,341.8869375,9290399106.4,-0.4,
2013-01-30,184.58747500000007,174792907.39999998,392058.3333333334,157000.0,129699.40476190476,235735.0,121819022.33,2634577.09,53347456.51,177801055.93,49391600.0,343.9494583333333,9212096687.2,-0.4,
2013-01-31,206.11947666666654,175433174.34000003,383016.6666666666,157000.0,130592.26190476191,232618.3333333333,123981339.78999999,3183872.2399999998,51498524.78,178663736.81,59295000.0,349.29545833333333,9132098686.9,-0.4,
2013-02-01,204.85542,170958790.17999998,401737.5,157000.0,125413.69047619049,237206.6666666667,115513036.0,2506015.5500000003,56224420.04000001,174243471.59,54685700.0,347.0672916666667,9065772506.2,-0.4,
2013-02-02,218.21255999999997,158546283.42000005,402900.0,157000.0,125342.26190476191,237631.6666666667,109364274.34,2566183.43,50357338.62,162287796.39000002,52831400.0,361.4855416666667,8995625315.8,-0.4,
2013-02-03,231.22663999999995,141607128.36,398687.5,157000.0,125976.19047619049,236301.6666666667,83077338.45,2597698.73,58888544.949999996,144563582.13,62402000.0,363.1444583333334,8968482495.0,-0.4,
2013-02-04,240.78831666666667,168701562.49,396906.25,157000.0,133092.26190476192,239574.1666666667,104644227.76,2474773.48,63929235.65,171048236.89,80293800.0,357.87100000000004,8935804306.0,-0.4,
2013-02-05,214.58614333333335,171336801.56,397787.5,157000.0,132806.54761904763,239766.6666666667,109433503.75,2360017.6,62184620.56,173978141.91,80917200.0,369.51652083333335,8900425321.0,-0.4,
2013-02-06,208.93382666666665,174022737.05000004,396404.1666666666,157000.0,132806.54761904763,239213.3333333333,111760234.64,2840397.7,62104758.5,176705390.84,78357100.0,370.10145833333337,8857627021.8,-0.4,
2013-02-07,220.3178166666667,174343915.24999997,394560.4166666666,157000.0,132747.02380952382,238442.5,117588457.0,2906280.31,56467846.86,176962584.17000002,70820200.0,370.2575625,8796987825.8,-0.4,
2013-02-08,198.60998000000006,174232584.04000002,391400.0,157000.0,136354.16666666666,239198.3333333333,113654992.43,3145988.19,60258696.879999995,177059677.5,79222200.0,356.57620833333334,8752851519.6,-0.4,
2013-02-09,197.88673000000009,161486392.45,393137.5,157000.0,132711.30952380953,237853.3333333333,101211901.25,3867188.71,58618206.23,163697296.19,112982200.0,333.96672916666665,8745458523.2,-0.4,
2013-02-10,207.0703166666667,143078676.85,392900.0,157000.0,132053.57142857142,237390.0,83197160.85,3465788.45,58388834.96,145051784.26,113988200.0,337.63381250000003,8757524487.3,-0.4,
2013-02-11,195.70288500000007,166910777.91,391858.3333333334,157000.0,134627.97619047618,238415.0,106894933.89,3681877.12,58824086.050000004,169400897.06,115274500.0,324.3212916666667,8741395000.3,-0.4,
2013-02-12,164.00263333333336,169713590.56000003,398454.1666666666,157000.0,135282.73809523808,241420.0,111322599.24,4026604.48,56879207.89,172228411.61,103952300.0,320.4618125,8709774777.1,-0.4,
2013-02-13,185.99531999999996,172917664.17999998,403620.8333333333,157000.0,134613.09523809524,243111.6666666667,108355644.91,3961204.82,63123232.87,175440082.6,78069700.0,318.0459583333333,8667977136.6,-0.4,
2013-02-14,178.0785566666667,175313417.09,409700.0,157000.0,135282.73809523808,245918.3333333333,112222200.92,3573093.55,62585260.8,178380555.27,94160800.0,315.0781875,8643798404.5,-0.4,
2013-02-15,175.98098000000005,176827614.61,414814.5833333334,157000.0,134997.02380952382,247804.1666666667,118030838.34,3518282.27,58052150.87,179601271.48,76513100.0,330.95954166666667,8589639706.4,-0.4,13410.72055
2013-02-16,167.22206000000006,166834475.53000003,415600.0,157000.0,134997.02380952382,248118.3333333333,108211699.06,3358498.0,57696411.800000004,169266608.85999998,65212700.0,336.410875,8538089714.6,-0.4,
2013-02-17,161.18429666666663,145420392.04999998,416100.0,157000.0,134754.4642857143,248182.5,96396821.02,3239495.22,47967567.13,147603883.37,86171200.0,334.8777291666666,8518392455.6,-0.4,
2013-02-18,167.92232833333335,167945955.48000002,409868.75,157000.0,133556.54761904763,245019.1666666667,115324429.16,2296195.63,52801915.17,170422539.96,75890500.0,323.65022916666663,8472173623.0,-0.4,
2013-02-19,148.33982166666667,172947199.49,396654.1666666666,157000.0,133556.54761904763,239733.3333333333,119007887.86,2648643.35,53834554.580000006,175491085.79,70278600.0,321.4644375,8411127850.7,-0.4,
2013-02-20,166.3392783333334,177700123.69000003,394700.0,154770.8333333333,130627.9761904762,237222.5,131459309.27000001,3402705.89,45663303.09,180525318.25,73483400.0,318.9055625,8345808283.7,-0.4,
2013-02-21,159.8104699999999,175199071.21999997,388016.6666666666,157000.0,127770.83333333334,233038.3333333333,129965483.17,2785768.95,44882349.68,177633601.8,72144600.0,317.11379166666666,8280358729.5,-0.4,
2013-02-22,157.39195333333328,176758530.17999998,390537.5,153125.0,132949.40476190476,236791.6666666667,124336157.36,3212696.65,51783722.70999999,179332576.72,97843700.0,318.4700208333333,8235373297.5,-0.4,
2013-02-23,158.0773383333333,163619917.08,390700.0,157000.0,132949.40476190476,237011.6666666667,107664995.55,1786156.86,56427883.37,165879035.78,58461100.0,335.3396458333333,8180096307.2,-0.4,
2013-02-24,151.26043333333328,145880852.83,398008.3333333334,157000.0,134967.26190476192,241065.0,101439045.19000001,1933531.41,44944257.07,148316833.67000002,112103900.0,333.0424791666666,8179049533.0,-0.4,
2013-02-25,147.29312166666662,173463396.79000002,398716.6666666666,157000.0,137062.5,242521.6666666667,133395990.14,1978925.1400000001,40825799.58,176200714.85999998,71095700.0,316.8629583333333,8095876955.2,-0.4,
2013-02-26,154.49623,178267031.98000002,385527.0833333334,153125.0,138877.97619047618,238107.5,134295813.56,2546704.71,44039514.870000005,180882033.14000002,74801200.0,309.61597916666665,8030772207.4,-0.4,
2013-02-27,147.39481999999998,179328895.48,384587.5,153125.0,138235.11904761905,237371.6666666667,127446234.41,2610990.23,51916231.27,181973455.91,84806400.0,315.4620625,7976434329.4,-0.4,
2013-02-28,143.97891333333328,177290758.7,386247.9166666666,157000.0,136520.83333333334,237230.8333333333,125512996.86,2741376.15,52104488.82,180358861.83,87868500.0,302.8962916666666,7920632871.9,-0.4,
2013-03-01,153.1975216666667,174336892.76000002,381606.25,157000.0,132096.72619047618,232896.6666666667,120965554.37,2667358.54,53250664.49,176883577.4,124454700.0,309.17654166666665,7916323824.3,-0.3,
2013-03-02,151.78972333333328,164404689.73999998,381368.75,157000.0,135449.40476190476,234679.1666666667,114427908.45,2943342.48,49169420.53,166540671.46,73544700.0,325.4998125,7866072330.8,-0.3,
2013-03-03,145.40035666666668,146291355.99000004,380916.6666666666,157000.0,131360.11904761905,232208.3333333333,104766833.92,2568248.83,41143584.89,148478667.64,84621900.0,331.519875,7827089790.1,-0.3,
2013-03-04,156.85782000000003,166550198.75000003,368614.5833333334,157000.0,129627.9761904762,226317.5,123986432.47,2370115.6,42672670.879999995,169029218.95,81752100.0,322.8278125,7772369046.9,-0.3,
2013-03-05,209.41787000000002,173929892.09,374904.1666666666,157000.0,129623.51190476191,228830.8333333333,123711250.66,2657585.18,50378170.32,176747006.16,75281900.0,309.73429166666665,7715415045.2,-0.3,
2013-03-06,178.88139333333334,175641065.85,377268.75,157000.0,129337.79761904762,229616.6666666667,122564580.49,2612875.12,53331345.86,178508801.47,74481200.0,326.922625,7656251370.3,-0.3,
2013-03-07,176.1332933333334,175477086.38,383397.9166666666,157000.0,131360.11904761905,233200.8333333333,122298609.68,2561855.4699999997,53285658.589999996,178146123.74,70824400.0,325.7824166666667,7588126318.9,-0.3,
2013-03-08,147.335455,175345618.70000002,383204.1666666666,157000.0,130659.2261904762,232730.8333333333,118366342.47,4338736.470000001,55603804.65,178308883.59,61004500.0,326.5640833333334,7524684064.8,-0.3,
2013-03-09,174.7742999999999,166521499.64999998,389141.6666666666,157000.0,126492.55952380951,232772.5,107953429.23,3358147.56,57800522.46,169112099.25,59246900.0,334.64354166666664,7466764502.2,-0.3,
2013-03-10,171.46973000000006,148498591.12,397350.0,157000.0,123342.26190476191,234291.6666666667,95281471.3,3182657.0,52133087.48,150597215.78,72648500.0,337.6810625,7438003251.4,-0.3,
2013-03-11,167.06782499999994,170662349.8,392060.4166666666,157000.0,129229.16666666666,235472.5,113436404.76,2652309.37,57417097.23,173505811.36,66600400.0,332.6898541666667,7379405442.7,-0.3,
2013-03-12,152.76402333333337,173511153.14000002,377318.75,157000.0,132107.14285714287,231187.5,116212974.23,3055537.23,56866653.96,176135165.42,83648500.0,328.7903125,7340523145.0,-0.3,
2013-03-13,142.22306500000002,177781544.06,372706.25,157000.0,132500.0,229562.5,118416425.25,3311871.34,58640936.32,180369232.91,101692400.0,321.1603541666667,7314089791.5,-0.3,
2013-03-14,149.42845666666662,178004819.90000004,370445.8333333334,157000.0,132468.75,228640.8333333333,122023166.08,2747806.75,56134209.11,180905181.94,89371100.0,338.29962500000005,7273886899.3,-0.3,
2013-03-15,140.8065016666666,175192698.64,379143.75,157000.0,132489.58333333334,232131.6666666667,122942102.67999999,4230219.02,51060762.54,178233084.24,160895900.0,322.53706250000005,7286250754.4,-0.3,
2013-03-16,122.02772999999996,167149343.7,384466.6666666666,157000.0,130339.28571428571,233056.6666666667,119178815.07,2553293.6999999997,47906388.66,169638497.43,108797700.0,335.4222291666667,7269778002.0,-0.3,
2013-03-17,128.55511666666666,150249381.95000002,375691.6666666667,157000.0,131504.4642857143,230199.1666666667,117516342.6,2844755.85,32571020.55,152932119.0,158305100.0,348.5315,7294029206.5,-0.3,
2013-03-18,123.61671000000001,174110773.24999994,386383.3333333334,157000.0,131504.4642857143,234475.8333333333,135928457.28,3642002.38,37428744.12,176999203.78,175814200.0,341.1030416666667,7316668239.6,-0.3,49360.32111
2013-03-19,125.89848499999998,178809159.67999998,384875.0,157000.0,132845.23809523808,234623.3333333333,137353468.63,2919255.26,41100655.77,181373379.66,146071500.0,338.26335416666666,7298413733.6,-0.3,946632.96
2013-03-20,129.0377416666667,176270777.22999996,379987.5,157000.0,123872.0238095238,227643.3333333333,136436662.34,3112613.37,39497214.45,179046490.16,107393000.0,319.646375,7256914711.2,-0.3,510505.632
2013-03-21,96.22659666666665,174315485.27999994,386379.1666666666,157000.0,124392.85714285714,230491.6666666667,138114806.14000002,3255601.82,35891598.6,177262006.56,139430700.0,316.19304166666666,7239303505.3,-0.3,72875.712
2013-03-22,118.97386000000004,174498745.77,406300.0,157000.0,125443.45238095238,239048.3333333333,137723125.76,4382981.07,35332716.82,177438823.65,145514200.0,321.5747083333333,7227433164.3,-0.3,388044.384
2013-03-23,107.00585000000002,163140569.55,419600.0,157000.0,124392.85714285714,243780.0,136800128.48,3973467.85,24864583.87,165638180.2,105954900.0,326.9933541666666,7181185884.9,-0.3,373769.76
2013-03-24,81.70121999999999,147907321.46,418950.0,157000.0,119750.0,240920.0,123832667.14,3085614.88,23475849.83,150394131.85,89292500.0,316.992,7137249536.9,-0.3,711965.56744
2013-03-25,94.74168333333334,152790611.51999998,406600.0,157000.0,126250.0,239620.0,128182577.61,2783843.58,24218317.34,155184738.53,94757900.0,320.71975,7080248035.9,-0.3,610803.648
2013-03-26,115.51376500000002,167773442.55999997,406100.0,157000.0,126187.5,239385.0,139863936.04,2649542.0300000003,28284350.96,170797829.03,73665000.0,328.24302083333333,7010051824.6,-0.3,93085.48744
2013-03-27,97.71188000000005,165364125.03,405950.0,157000.0,124724.70238095238,238505.8333333333,138791999.79,2739561.42,26413311.23,167944872.44,70591100.0,333.5793541666667,6933888750.4,-0.3,23027.13544
2013-03-28,99.61726999999998,142027482.2,405800.0,157000.0,120857.14285714286,236280.0,122177353.89,2735405.95,20281988.990000002,145194748.83,72607400.0,355.93437500000005,6874276014.5,-0.3,361335.98511
2013-03-29,106.50957333333331,134713191.51,405750.0,157000.0,113839.28571428571,232330.0,110074454.27,2468591.58,24910699.26,137453745.11,79215300.0,348.2565625,6831860914.1,-0.3,1263679.872
2013-03-30,137.84670999999994,148285171.95000002,405550.0,157000.0,121678.57142857143,236640.0,123226209.46,2217496.6,25598332.08,151042038.14000002,90734200.0,331.5829166666667,6791386526.8,-0.3,725000.64
2013-03-31,161.1727183333333,142614974.76,406904.1666666666,157000.0,127938.98809523809,240687.5,109932172.3,2007127.55,33234745.669999998,145174045.52,80483400.0,336.72864583333336,6755527011.7,-0.3,52215.072
2013-04-01,157.38822333333334,174129170.39000002,408900.0,157000.0,128401.78571428571,241745.0,137685440.91,2021793.82,37413427.4,177120662.13,72005400.0,332.0986458333333,6673843098.0,-0.3,56722.848
2013-04-02,173.0945183333333,177039044.31000003,390012.5,157000.0,128401.78571428571,234190.0,134330108.5,3176093.8,42303695.29,179809897.59,75691900.0,333.26993749999997,6605572914.2,-0.3,26144.92688
2013-04-03,176.04064333333326,177681048.48000005,387883.3333333334,157000.0,130580.35714285714,234558.3333333333,134279853.31,3430347.59,42911089.339999996,180621290.24,63653600.0,334.93452083333335,6523578028.6,-0.3,
2013-04-04,178.6205933333333,177759988.98,391314.5833333333,157000.0,125973.21428571429,233350.8333333333,134919930.98,4518200.84,41163918.64,180602050.46,55368000.0,331.6064375,6423801571.4,-0.3,
2013-04-05,181.51201000000006,177726942.46000004,397675.0,157000.0,137401.7857142857,242295.0,128650709.03,3600668.87,48005858.21,180257236.11,54329300.0,333.1720208333333,6339406199.1,-0.3,
2013-04-06,179.98037333333332,167994553.38000003,394537.5,157000.0,135029.76190476192,239711.6666666667,111022118.49,3428601.08,55917102.77,170367822.34,58398900.0,342.94458333333336,6277694043.3,-0.3,
2013-04-07,205.9430533333334,151604341.88,396608.3333333334,157000.0,134138.39285714287,240040.8333333333,84685437.02,2838603.0,66257257.69,153781297.71,56840800.0,344.5579375,6238490815.0,-0.3,
2013-04-08,198.7979766666667,177117771.45000002,392950.0,157000.0,135806.54761904763,239511.6666666667,118415744.15,2523044.66,58685961.88,179624750.69,59847700.0,342.7151875,6169983295.3,-0.3,
2013-04-09,220.61245333333338,178929818.62999997,383572.9166666666,157000.0,136651.7857142857,236234.1666666667,113917201.43,2677797.84,64816101.71,181411100.98,55767800.0,344.686375,6106175300.3,-0.3,
2013-04-10,224.30164000000005,178978288.73,374679.1666666667,157000.0,136687.5,232696.6666666667,115467705.13,2667278.29,63232819.94,181367803.35999998,67709800.0,350.3477083333333,6051575532.3,-0.3,
2013-04-11,242.10305333333326,179815804.60999998,383016.6666666666,157000.0,136687.5,236031.6666666667,115876797.7,2671237.79,63703643.85,182251679.34,57083700.0,351.85604166666667,5983965646.6,-0.3,
2013-04-12,275.4658166666667,180643722.78000006,395856.25,157000.0,127330.35714285714,235927.5,119962760.95,2698364.88,60514432.15,183175557.98,69551600.0,354.92539583333337,5917205495.9,-0.3,
2013-04-13,259.4302233333334,171551804.94,402264.5833333334,157000.0,127687.5,238690.8333333333,111689665.55,2701180.11,59755121.68,174145967.34,75783300.0,362.66585416666663,5873363716.5,-0.3,
2013-04-14,299.24734000000007,152370427.98000002,400039.5833333334,157000.0,127258.92857142857,237560.8333333333,93499670.99000001,2446119.41,58776663.83,154722454.23,78774900.0,385.1231666666667,5850412520.7,-0.3,
2013-04-15,359.7244600000001,176975879.76,392208.3333333334,157000.0,127541.66666666666,234586.6666666667,114914933.7,2722570.92,61667223.46,179304728.08,120409700.0,351.58437499999997,5841547853.5,-0.3,
2013-04-16,394.2765066666666,180353509.47999996,385250.0,157000.0,134299.10714285713,235587.5,113566070.83,2653704.93,66477585.35,182697361.10999998,102298100.0,378.633625,5821011641.9,-0.3,
2013-04-17,398.8704366666666,179416618.11999997,383741.6666666666,157000.0,134311.01190476192,234990.8333333333,112368393.95,2500929.4,67079225.33,181948548.68,90788300.0,369.9234583333334,5791685509.6,-0.3,
2013-04-18,391.2218266666667,179892011.4,381060.4166666666,157000.0,133075.89285714287,233226.6666666667,115583670.07000001,2561019.15,64295066.5,182439755.72,113103500.0,388.7300416666667,5776672750.7,-0.3,
2013-04-19,341.0952833333333,175783644.79000002,384735.4166666666,157000.0,130596.7261904762,233308.3333333333,117738950.61,3179102.07,57378037.65,178296090.33,180479900.0,392.5057291666667,5813829408.1,-0.3,
2013-04-20,356.90808666666675,165980627.31,388910.4166666666,157000.0,122822.91666666666,230625.0,104031696.67,3483525.01,60638122.260000005,168153343.94,170258200.0,383.537,5855386202.9,-0.3,
2013-04-21,233.33436500000008,146075750.91,389166.6666666666,157000.0,130983.63095238095,235297.5,88861725.39,3423541.09,55726482.36,148011748.84,159787100.0,372.84029166666664,5907532684.8,-0.3,
2013-04-22,191.39138499999999,173739218.53000006,394010.4166666666,157000.0,130105.65476190476,236743.3333333333,120935193.95,3279141.03,52412884.93,176627219.91,144722300.0,366.7121875,5909173422.1,-0.3,
2013-04-23,152.80410666666668,174704803.24999997,390481.25,157000.0,126657.73809523809,233400.8333333333,125895832.52,3457244.5,48080104.45,177433181.47,151735600.0,330.5763333333333,5913207870.6,-0.3,
2013-04-24,143.79243333333332,175542093.68999997,384075.0,157000.0,132108.63095238095,233890.8333333333,130826964.8,3496992.64,43919691.2,178243648.64,120171300.0,326.83035416666667,5888961463.6,-0.3,
2013-04-25,148.48184666666674,177608722.58999997,381058.3333333334,157000.0,131523.80952380953,232356.6666666667,140616796.84,3478667.9,36169124.05,180264588.79,115144100.0,332.8487083333333,5844980909.9,-0.3,
2013-04-26,163.17394666666664,174987940.64,388793.75,157000.0,131523.80952380953,235450.8333333333,127407443.76,3448897.15,46678437.54,177534778.45,127671600.0,341.7864375,5815967861.5,-0.3,
2013-04-27,162.43899333333337,164115138.26,403877.0833333334,157000.0,128803.57142857143,239960.8333333333,126135142.94,3376408.28,36821744.6,166333295.82,153888700.0,337.4320208333333,5817398806.9,-0.3,
2013-04-28,160.06465333333327,146260867.87,404433.3333333334,157000.0,126565.4761904762,238930.0,102016211.7,3327843.12,43186041.06,148530095.88,126633900.0,355.16189583333335,5828231739.8,-0.3,
2013-04-29,160.1223616666666,171280372.37,399850.0,157000.0,127672.61904761905,237716.6666666667,132206159.21000001,3309367.77,38565796.08,174081323.06,170689300.0,337.678375,5841081792.4,-0.3,
2013-04-30,164.48808333333335,174371176.47000003,392545.8333333334,157000.0,128781.25,235415.8333333333,120540537.45,3243691.27,53063171.67,176847400.39000002,139930400.0,342.2662708333333,5843125126.7,-0.3,
2013-05-01,152.42177166666661,151855657.64999998,404800.0,157000.0,130177.08333333333,241099.1666666667,110251391.07,3293612.22,40608736.77,154153740.06,136055000.0,340.4112083333333,5846042000.5,-0.4,
2013-05-02,153.99255333333338,171840164.29,399520.8333333334,157000.0,131962.79761904763,239987.5,120942043.71,2984920.2199999997,50688091.71,174615055.64,146386500.0,345.4959375,5856731720.9,-0.4,
2013-05-03,164.32598999999993,175767004.34999996,401745.8333333334,157000.0,135559.52380952382,242891.6666666667,126439529.07,2797122.35,49358291.54,178594942.96,161741700.0,342.34887499999996,5886175318.4,-0.4,
2013-05-04,166.17109999999994,169193055.62,407670.8333333333,157000.0,135561.01190476192,245262.5,124147173.73,2671552.48,45126427.52,171945153.73,152688400.0,328.8241041666667,5918197697.1,-0.4,
2013-05-05,164.93375333333344,147256266.36000004,412550.0,157000.0,135492.55952380953,247175.8333333333,105032533.24,2659435.6,41864330.71,149556299.55,214848400.0,348.22252083333336,6003167494.9,-0.4,
2013-05-06,160.4585883333333,174701254.31000003,412500.0,157000.0,136563.98809523808,247755.8333333333,129565228.16,2663622.24,44879243.42,177108093.82,171489100.0,348.7969166666667,6031320918.7,-0.4,
2013-05-07,147.73169666666664,175564338.35,401783.3333333334,157000.0,136566.9642857143,243470.8333333333,125875005.09,2618167.19,49715378.88,178208551.16,221029000.0,342.4664375,6084848171.7,-0.4,
2013-05-08,159.31169666666673,178982414.66999996,399802.0833333334,157000.0,136639.88095238095,242719.1666666667,130343720.13,2944043.98,48486847.77,181774611.88,191502900.0,335.8125,6095256058.3,-0.4,
2013-05-09,151.54000666666667,177885247.88,405250.0,157000.0,136596.72619047618,244874.1666666667,129005622.74000001,2765581.06,48723783.330000006,180494987.13,190001300.0,338.7005833333333,6109702802.0,-0.4,
2013-05-10,154.71243,178750815.15000004,411300.0,157000.0,133763.39285714287,245707.5,130883703.17,2902500.69,47316727.8,181102931.66,214489200.0,321.1991458333334,6148992758.0,-0.4,
2013-05-11,173.30569166666672,168346383.73999998,411000.0,157000.0,133525.29761904763,245454.1666666667,118881908.73,3004925.33,48978027.16,170864861.22,157068000.0,320.59639583333336,6153048170.8,-0.4,
2013-05-12,153.07493333333335,147173286.88000003,410900.0,157000.0,133572.91666666666,245440.8333333333,105073501.14,3141377.91,41106142.82,149321021.87,140954200.0,317.15095833333334,6154244028.8,-0.4,
2013-05-13,159.58827333333326,155573127.31,411500.0,157000.0,128403.2738095238,242785.8333333333,119724950.72999999,3104738.8,35439678.49,158269368.02,129915900.0,326.63420833333333,6152166909.5,-0.4,
2013-05-14,169.1670166666667,180418461.21,409225.0,157000.0,131382.44047619047,243544.1666666667,132846428.31,2607859.18,47683331.36,183137618.85,125510600.0,321.9670416666667,6113522366.7,-0.4,
2013-05-15,181.27675666666667,180317062.05999997,400487.5,157000.0,131409.22619047618,240064.1666666667,129711772.05,2347908.07,50937466.92,182997147.04,195745200.0,326.13383333333337,6163029494.5,-0.4,
2013-05-16,167.56847999999997,181553623.86999997,409677.0833333334,157000.0,135812.5,246205.8333333333,129030435.76,2281410.31,52991773.36,184303619.43,167000600.0,323.69029166666667,6185209824.3,-0.4,
2013-05-17,155.111685,180345870.69,415375.0,157000.0,136523.80952380953,248883.3333333333,138602050.88,2554930.7,42087551.28,183244532.85999998,426319400.0,324.7205625,6438342953.4,-0.4,
2013-05-18,151.1171933333333,175245008.50000003,418375.0,157000.0,138915.17857142858,251422.5,129993835.81,3146083.53,44613408.93,177753328.27,199703400.0,326.3449791666667,6487175886.5,-0.4,
2013-05-19,137.62676999999996,153936001.01,419850.0,157000.0,138738.09523809524,251913.3333333333,116370990.62,3617192.7,36009331.690000005,155997515.01,180643900.0,336.1205208333334,6531254556.4,-0.4,
2013-05-20,139.45115666666663,176643157.85999998,404172.9166666666,157000.0,125117.55952380951,238015.0,135211205.54999998,2787128.94,41499883.78,179498218.27,198267200.0,314.19991666666664,6584545902.0,-0.4,
2013-05-21,132.28595833333335,176910866.60000005,399370.8333333333,157000.0,127683.03571428571,237530.8333333333,133557920.03,2997000.67,43348876.61,179903797.31,235506300.0,310.4809166666667,6679603651.0,-0.4,
2013-05-22,136.83653666666666,173817729.40999997,403633.3333333334,157000.0,129830.35714285714,240438.3333333333,132171625.72,3260508.31,41494618.46,176926752.49,374163200.0,315.08704166666666,6864684653.0,-0.4,684768.91311
2013-05-23,108.38206333333336,173327064.86999997,390733.3333333334,157000.0,129970.23809523809,235356.6666666667,127869282.74000001,3646157.36,44562931.72,176078371.82,339136500.0,330.9885208333333,7013828240.7,-0.4,3282785.00044
2013-05-24,121.52642833333333,176567235.94,405700.0,157000.0,129444.94047619049,241049.1666666667,145486985.44,4761711.3,29123756.09,179372452.83,466501400.0,317.9687916666667,7251303188.8,-0.4,1141722.54155
2013-05-25,116.92219166666666,169539410.47,400137.5,157000.0,128578.86904761905,238339.1666666667,143205870.25,3646438.99,26053299.47,172905608.71,302180100.0,329.2158541666667,7339841701.2,-0.4,
2013-05-26,54.54414499999999,151034199.3,384880.95238095237,157000.0,128099.70238095238,234966.50326797384,126489262.82000001,3883225.94,23376879.46,153749368.22,283826900.0,327.23822916666666,7427407306.5,-0.4,
2013-05-27,112.62520666666667,173579190.57,383543.6507936508,157000.0,129507.44047619049,235188.72549019608,147263168.76,3404967.93,25743359.58,176411496.27,209506700.0,310.59397916666666,7444024416.9,-0.4,
2013-05-28,100.15418166666667,179431529.93999997,379398.8095238095,157000.0,129436.01190476191,233442.81045751635,147743700.35,3206410.6,30974311.810000002,181924422.76,182911600.0,344.9138125,7443786803.6,-0.4,
