,id,Modelo,Neuronas,LookBack,Elementos,Optimizador,Epocas,BatchSize,MAE,MSE,RMSE,MAPE
1,1,GRU,25,60,30,adam,30,32,0.031531903606768365,0.0012429172483310888,0.03525503153212444,22.136739521807648
