,id,Modelo,Neuronas,LookBack,Elementos,Optimizador,Epocas,BatchSize,MAE,MSE,RMSE,MAPE
1,1,DNN,25,60,30,adam,30,32,0.025794245095749627,0.0008964178431015518,0.029940237859802515,20.21183293347204
