Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,7181568.32,6978043.69,6808872.9,6803488.23,7049531.54,7646970.16,7968198.46,8375829.74,8820758.71,9070939.43,9333837.09,9490901.71,9294861.4,9222067.88,9332931.68,9335998.69,9308668.59,9490365.45,10333626.49,10280001.51,9886803.52,9216304.46,8414891.71,7694474.31,2015-10-02
Sistema,Sistema,7353808.44,7127425.96,6978131.21,6924872.67,7065055.09,7279824.87,7523017.52,8012565.56,8469402.0,8808275.67,9072356.79,9202722.99,9063865.39,8870090.16,8656102.85,8571098.65,8498333.03,8776198.3,9713730.89,9739708.96,9371682.96,8807745.17,8144268.74,7541816.03,2015-10-03
Sistema,Sistema,7070309.26,6828686.18,6690916.07,6616925.62,6602938.24,6609901.99,6680149.99,6985035.18,7342814.22,7619659.89,7757983.05,7961922.68,7973495.86,7880047.81,7759228.18,7688026.8,7658229.88,8021956.01,9011710.43,9141123.88,8959686.3,8460135.13,7866596.46,7277868.89,2015-10-04
Sistema,Sistema,6965364.99,6781338.23,6689448.12,6674940.64,6939870.57,7517436.66,7814747.5,8237718.18,8732674.22,9012056.9,9296939.06,9461173.09,9264085.26,9236250.03,9324096.54,9325507.47,9294481.63,9502939.58,10322960.99,10232892.65,9857637.56,9213369.91,8405764.27,7662651.79,2015-10-05
Sistema,Sistema,7173157.78,6978462.34,6875357.64,6846263.15,7093087.32,7662771.46,7931644.41,8291598.31,8740424.31,9007934.7,9258803.09,9463009.75,9213530.26,9164246.91,9332743.91,9367139.2,9307918.29,9492740.31,10299747.65,10231267.74,9860640.37,9211003.17,8421008.1,7691100.94,2015-10-06
Sistema,Sistema,7179159.23,7000960.25,6889650.69,6880205.15,7147277.51,7700160.26,8000551.53,8386777.91,8837864.66,9057511.67,9282580.59,9462500.06,9267769.16,9190797.61,9315273.84,9353827.66,9333069.31,9514589.32,10316828.41,10242870.65,9852009.31,9205069.32,8433212.48,7684699.96,2015-10-07
Sistema,Sistema,7164637.03,6951515.71,6842426.68,6810672.64,7039485.89,7632493.39,7910442.56,8286669.95,8734839.69,9044439.81,9287685.4,9435751.88,9199596.25,9161324.71,9251685.34,9253208.68,9239497.1,9447532.1,10255908.33,10203212.36,9839082.64,9193675.24,8374149.82,7682020.88,2015-10-08
Sistema,Sistema,7156887.96,6945895.55,6821251.29,6833720.36,7079158.64,7639947.39,7924484.67,8327271.64,8769136.71,9035017.93,9213140.11,9415172.03,9215912.47,9185652.82,9286677.45,9316833.07,9259733.73,9444392.42,10288454.29,10227969.3,9847357.48,9231856.93,8424968.41,7646778.4,2015-10-09
Sistema,Sistema,7314326.92,7079377.94,6959628.94,6902401.88,7001161.71,7175054.55,7444036.17,7970774.32,8461090.8,8783010.39,9032509.86,9176646.26,9017336.36,8814711.6,8621286.07,8509926.88,8466842.48,8752762.0,9665756.9,9691373.65,9312164.9,8734993.61,8084418.44,7468114.97,2015-10-10
Sistema,Sistema,7058423.46,6829133.46,6653290.77,6599252.46,6611439.65,6626995.28,6711119.85,7041139.7,7331532.08,7617770.68,7745110.05,7878034.85,7928625.46,7830036.92,7673133.36,7606918.69,7630257.71,7957896.02,8980336.1,9111799.25,8895488.18,8378339.57,7705762.87,7132697.38,2015-10-11
Sistema,Sistema,6847804.45,6669410.1,6553528.94,6460063.96,6502996.0,6580959.51,6706451.45,6997954.15,7373540.7,7715088.7,7961598.75,8101504.09,8053646.91,7939617.73,7821009.81,7801429.51,7830966.6,8223859.03,9180379.89,9318121.68,9049558.18,8515472.62,7872493.17,7264913.56,2015-10-12
Sistema,Sistema,7053817.42,6870369.06,6776444.83,6757805.43,6994305.87,7588308.74,7898487.43,8264077.29,8698175.26,8986956.01,9263041.92,9444304.34,9235458.39,9152648.22,9262595.22,9269714.75,9230180.41,9446890.18,10235859.25,10157385.75,9768273.85,9148759.9,8339711.09,7637480.41,2015-10-13
Sistema,Sistema,7154130.14,6947493.41,6844168.25,6820197.9,7088680.63,7629193.16,7928049.4,8282092.61,8715307.21,8963258.06,9219564.51,9393343.21,9164754.2,9122016.76,9204629.09,9214786.58,9191901.8,9435977.42,10246868.12,10151343.4,9778721.84,9131159.74,8342462.54,7616855.04,2015-10-14
Sistema,Sistema,7149943.79,6963362.18,6850727.89,6838518.47,7092170.08,7635150.14,7928982.68,8271906.62,8672757.27,8943181.73,9154525.88,9378120.03,9220488.57,9153464.13,9252811.74,9198405.79,9238269.71,9457294.2,10244374.25,10169500.73,9821172.89,9189324.91,8389703.06,7644477.96,2015-10-15
