Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,5316821.8,5109917.53,4982933.81,5008529.57,5291571.06,6082383.63,6263429.06,6540940.28,6952853.77,7187756.88,7418003.39,7579441.83,7341419.77,7309356.68,7437983.32,7482157.51,7536213.25,7951601.06,8569898.82,8328816.56,7870220.95,7190337.49,6467082.86,5821923.34,2010-11-09
Sistema,Sistema,5395018.02,5212838.6,5090436.65,5091743.04,5380393.91,6095955.62,6339500.37,6476897.79,6929424.06,7178284.03,7401760.92,7574139.35,7358888.01,7258376.43,7372291.33,7455447.65,7469909.93,7789846.84,8547512.45,8392034.24,7963032.76,7414306.28,6666175.43,5933536.29,2010-11-10
Sistema,Sistema,5485645.37,5183332.59,5106900.89,5092939.73,5407624.31,6168441.67,6339072.58,6553296.7,6932606.55,7190877.08,7418597.38,7537493.08,7325218.58,7258462.7,7324457.62,7352731.82,7479864.79,7876684.52,8667231.19,8377536.61,8086626.05,7486003.1,6678644.02,5877172.7,2010-11-11
Sistema,Sistema,5459635.52,5269327.45,5123186.76,5117528.5,5439195.52,6164942.36,6338644.46,6553025.48,6962297.09,7207809.87,7378053.88,7622490.01,7423968.77,7345060.22,7406339.13,7356556.1,7461227.51,7827224.95,8369922.74,8188257.7,7890669.31,7335294.56,6603115.27,5822005.04,2010-11-12
Sistema,Sistema,5512739.74,5357076.04,5197540.16,5125665.56,5280207.64,5496685.46,5645512.84,6124365.78,6598610.73,6894482.87,7124270.66,7258812.04,7148796.27,6920281.71,6753519.71,6651875.41,6676083.57,7113496.96,7880341.83,7761089.31,7448461.91,6859676.1,6311957.9,5760027.19,2010-11-13
Sistema,Sistema,5381292.57,5156102.87,4989961.74,4855292.42,4854281.79,4865731.9,4731404.73,5056347.36,5494485.69,5794359.04,5970598.37,6107805.32,6129867.08,6042452.25,5858753.02,5775367.57,5826352.88,6313738.54,7133276.58,7116108.65,6835174.72,6352313.58,5867251.91,5508760.41,2010-11-14
Sistema,Sistema,5114732.18,4853022.62,4720334.34,4653207.58,4721885.16,4854061.93,4812312.91,5103607.01,5560654.86,5912629.93,6167604.15,6353321.72,6407316.49,6282361.12,6152300.7,6056492.54,6075129.61,6528333.32,7576142.6,7622180.46,7282738.48,6776466.75,6110959.69,5639418.55,2010-11-15
Sistema,Sistema,5166885.04,5005985.49,4912253.44,4939749.55,5239247.24,5974827.96,6174229.97,6438838.17,6844190.42,7136165.23,7389264.03,7553219.93,7302248.87,7231606.33,7366571.31,7459183.23,7534565.02,7939933.29,8593814.33,8411228.08,7953875.63,7311899.92,6461916.11,5791834.32,2010-11-16
Sistema,Sistema,5352263.92,5161115.95,5092009.25,5132051.89,5397958.68,6041584.69,6253132.08,6554008.51,6901191.46,7101392.55,7330669.25,7505593.21,7325128.27,7217617.63,7339541.94,7411127.68,7469947.57,7892312.88,8668277.77,8551272.34,8104619.76,7406347.65,6662096.12,6722741.9,2010-11-17
Sistema,Sistema,5423904.75,5234125.49,5157142.3,5143197.97,5441214.53,6116165.85,6342157.87,6534890.17,6881280.53,7097008.51,7351249.23,7550353.26,7292410.23,7237979.93,7373072.32,7400329.09,7464167.01,7850952.19,8667206.38,8464384.95,8036301.16,7455836.88,6615725.6,5810496.23,2010-11-18
Sistema,Sistema,5402850.05,5223623.22,5154640.7,5149186.06,5464218.87,6091874.68,6285901.29,6511414.16,6880272.93,7006452.27,7304547.74,7462476.01,7276069.31,7231032.02,7363438.41,7379303.45,7403694.72,7793803.39,8560637.87,8434287.56,7996207.43,7308550.46,6619713.59,5987566.73,2010-11-19
Sistema,Sistema,5391779.0,5344199.83,5255128.52,5227374.93,5292352.11,5524766.17,5697998.94,6151062.4,6505447.26,6754270.04,6893171.13,7104234.02,6972963.79,6726261.95,6730419.36,6750402.01,6759658.51,7071125.81,8083670.37,7945005.07,7562112.84,7044465.27,6384401.42,5803143.44,2010-11-20
Sistema,Sistema,5346423.64,5203677.01,5066168.98,4986779.0,4945576.37,4936067.37,4835547.71,5129804.75,5547870.27,5830571.88,6000560.29,6210285.59,6213671.57,6112306.65,5975070.96,5872120.04,5918806.56,6475841.77,7424330.25,7401648.02,7168190.71,6621946.0,6044586.65,5540177.81,2010-11-21
Sistema,Sistema,5149753.94,4951539.44,4858633.18,4900686.16,5176009.18,5759529.0,6010824.59,6405082.23,6898903.73,7187706.22,7461801.72,7631386.01,7420666.79,7345766.17,7354690.05,7326542.04,7237536.95,7839289.52,8643848.14,8564607.05,8065515.07,7449846.69,6654318.5,5900799.37,2010-11-22
Sistema,Sistema,5482366.84,5194718.12,5115615.85,5145753.3,5464380.99,6042732.64,6279472.46,6637797.04,7046744.72,7228489.61,7452462.03,7601258.42,7394138.96,7376036.05,7471888.1,7500571.5,7582508.51,7936342.18,8700005.69,8605199.22,8173500.5,7544077.07,6640190.51,5898230.92,2010-11-23
Sistema,Sistema,5517405.85,5320597.91,5219986.9,5180195.22,5418181.3,6021232.92,6262203.04,6653295.54,7051719.24,7286180.25,7512530.24,7756523.15,7502413.58,7422049.52,7468457.79,7506023.83,7586176.96,7947934.56,8727440.34,8592668.98,8157916.77,7551706.4,6695017.53,5959952.94,2010-11-24
Sistema,Sistema,5548874.13,5356405.26,5237358.7,5244423.03,5456361.42,5989331.02,6262512.52,6732769.41,7026419.94,7250153.4,7463569.61,7649068.24,7399376.7,7238706.36,7361296.51,7416310.05,7457351.78,7860796.11,8674910.71,8515572.03,8119417.02,7446953.96,6758804.12,5991335.19,2010-11-25
