Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,532.58848,494.58848,494.58848,494.58848,494.58848,529.29648,532.58848,604.48848,604.48848,604.48848,738.58848,738.58848,738.58848,738.58848,738.58848,738.58848,738.58848,738.58848,738.58848,738.58848,738.58848,738.58848,604.48848,541.69048,2015-12-10
Sistema,Sistema,556.38922,541.64322,489.77522,541.64322,527.24722,556.38922,556.38922,596.38922,696.38922,701.38922,701.38922,701.38922,701.38922,701.38922,701.38922,736.38922,740.38922,736.38922,741.38922,741.38922,740.38922,740.38922,696.38922,596.38922,2015-12-11
Sistema,Sistema,546.37565,546.37565,534.37565,534.37565,534.37565,534.37565,534.37565,546.37565,641.37565,641.37565,641.37565,641.37565,641.37565,641.37565,641.37565,641.37565,641.37565,641.37565,701.37565,701.37565,701.37565,701.37565,641.37565,546.37565,2015-12-12
Sistema,Sistema,534.52826,534.52826,534.52826,495.83126,490.52826,490.52826,490.52826,490.52826,534.52826,534.52826,534.52826,534.52826,636.52826,636.52826,636.52826,534.52826,534.52826,534.52826,701.52826,701.52826,701.52826,636.52826,534.52826,534.52826,2015-12-13
Sistema,Sistema,527.38452,517.38452,390.88152,390.88152,496.68752,517.38452,527.38452,527.38452,557.38452,557.38452,702.38452,768.38452,768.38452,702.38452,768.38452,768.38452,702.38452,768.38452,768.38452,768.38452,768.38452,768.38452,557.38452,527.38452,2015-12-14
Sistema,Sistema,397.42895,397.42895,397.42895,397.42895,496.73195,502.42895,517.42895,522.42895,557.42895,557.42895,587.42895,587.42895,587.42895,557.42895,557.42895,557.42895,557.42895,557.42895,840.22795,840.22795,587.42895,557.42895,522.42895,502.42895,2015-12-15
Sistema,Sistema,496.35454,496.35454,496.35454,496.35454,516.35954,531.74654,536.35954,546.35954,556.35954,546.35954,556.35954,556.35954,557.50554,647.65954,647.65954,647.65954,647.65954,647.65954,647.65954,647.65954,647.65954,647.65954,556.35954,536.35954,2015-12-16
Sistema,Sistema,506.33205,506.33205,496.32705,496.32705,496.32705,506.33205,496.32705,516.33205,536.33205,536.33205,536.33205,536.33205,536.33205,536.33205,556.33205,556.33205,556.33205,556.33205,596.33205,596.33205,596.33205,556.33205,536.33205,506.33205,2015-12-17
Sistema,Sistema,567.40713,399.24513,399.24513,399.24513,567.40713,567.40713,587.40713,627.40713,627.40713,627.40713,627.40713,627.40713,627.40713,627.40713,627.40713,627.40713,627.40713,627.40713,627.40713,627.40713,627.40713,627.40713,627.40713,587.40713,2015-12-18
Sistema,Sistema,663.02977,636.33777,546.33777,546.33777,546.33777,546.33777,546.33777,636.33777,663.02977,663.02977,663.02977,663.02977,663.02977,663.02977,663.02977,663.02977,663.02977,663.02977,663.02977,711.33777,663.02977,663.02977,663.02977,636.33777,2015-12-19
