Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,6652095.36,6454790.09,6350483.8,6272886.15,6342803.0,6406260.27,6434858.36,6651743.31,7008425.68,7211474.51,7402400.46,7469163.2,7565123.87,7463373.64,7266172.78,7215001.5,7202077.16,7476685.08,8419489.58,8639593.41,8378585.38,7964294.42,7296383.15,6762567.4,2010-10-31
Sistema,Sistema,6502900.24,6328412.04,6223270.38,6194783.88,6246164.1,6373093.99,6409786.61,6652738.6,7013678.12,7259259.6,7429671.03,7553290.71,7597993.57,7497356.64,7380276.16,7310751.09,7343943.75,7721000.39,8633225.48,8864074.44,8547619.74,8117157.98,7465494.48,6900685.73,2010-11-01
Sistema,Sistema,6517295.93,6411383.81,6327665.56,6334847.11,6608393.51,7260585.54,7533775.3,7768877.41,8153481.81,8300792.13,8497238.19,8650325.98,8467809.79,8320157.67,8445678.56,8465177.9,8485021.28,8751757.95,9544715.6,9634134.6,9274330.85,8723066.29,7876831.51,7146641.74,2010-11-02
Sistema,Sistema,6461177.98,6289735.74,6210974.82,6226403.37,6448086.05,7022294.69,7262169.18,7476600.58,7805900.11,7953241.7,8209509.94,8343809.24,8156582.62,8066013.75,8111957.34,8107386.19,8090995.78,8431471.9,9235835.92,9328816.18,8978497.77,8353881.03,7557788.19,6860915.59,2010-11-03
Sistema,Sistema,6212600.88,6091981.31,6017968.57,6047670.56,6276050.97,7025133.52,7268663.61,7464101.02,7836458.9,8036590.04,8272822.64,8391118.02,8223249.2,8124207.56,8196780.18,8227249.38,8245195.33,8465372.2,9314720.69,9419575.9,8984919.76,8484784.37,7604605.42,6873642.64,2010-11-04
Sistema,Sistema,6451645.47,6338254.54,6267465.98,6298222.22,6535323.64,7113993.92,7373944.31,7577172.24,7920254.65,8107187.72,8326124.88,8460759.41,8295774.52,8207231.95,8282869.45,8276078.86,8276686.37,8530342.26,9391968.87,9483562.17,9134671.44,8521504.34,7628053.09,6922865.6,2010-11-05
Sistema,Sistema,6469745.49,6269608.57,6128291.25,6076448.42,6246601.61,6665065.34,6851953.94,7249494.31,7670181.61,7884784.71,8078150.24,8164433.52,8068887.47,7896885.39,7750895.37,7656413.18,7575932.05,7934534.8,8874621.11,8965690.27,8630100.71,8121534.75,7331323.4,6729277.92,2010-11-06
Sistema,Sistema,6350151.96,6184901.34,6064747.19,5801142.07,5840479.23,6186862.51,5969114.27,6430314.4,6761052.56,6987478.85,7145534.77,7249013.71,7245566.47,7148317.25,7014957.55,6940360.37,6955672.03,7312677.15,8296162.47,8556704.81,8316535.41,7891404.22,7232625.11,6708495.45,2010-11-07
Sistema,Sistema,6172219.42,6052705.9,5996674.1,6002799.6,6244033.37,6809110.69,7115431.53,7262205.43,7840315.55,8067699.26,8241698.74,8400383.24,8209678.8,8084421.71,8179959.04,8249765.75,8265572.66,8529365.48,9399699.37,9497977.74,9061050.18,8489297.12,7590258.76,6778721.45,2010-11-08
Sistema,Sistema,6296262.47,6175668.04,6125673.63,6138165.99,6378131.12,7111965.9,7372417.38,7552483.6,7905454.88,8102902.14,8281399.96,8485852.12,8303138.42,8201951.97,8301129.28,8345555.23,8359328.6,8604938.3,9439141.36,9539741.69,9130798.68,8563721.59,7630893.39,6931553.35,2010-11-09
Sistema,Sistema,6495383.77,6333705.9,6251228.13,6276883.08,6489362.25,7135376.2,7371391.35,7564616.39,7939308.29,8088384.19,8284361.49,8446401.22,8252768.94,8134514.51,8195654.57,8251420.0,8263030.51,8554482.97,9364072.78,9462832.98,9048168.56,8504168.22,7662164.86,6984365.21,2010-11-10
Sistema,Sistema,6355476.47,6172299.75,6117873.07,6130854.66,6385077.99,7138957.08,7374040.59,7616171.53,7944620.41,8104047.5,8304487.19,8419568.82,8270422.71,8179254.85,8221010.86,8259194.17,8310929.79,8596904.94,9383920.76,9459998.7,9100440.43,8537267.31,7680483.18,6933481.9,2010-11-11
